Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
юр. лицо,списание средств,2571.68,наличный,Могилев,МаксБанк-RUFF-208,30-06-2006,21:00:41,неправильный ввод пин-кода,да,105.31
физ. лицо,получение средств,2601.45,безналичный,Могилев,МаксБанк-PUVR-622,29-09-2014,03:29:38,успешно,нет,0.0
юр. лицо,списание средств,814.28,безналичный,Гродно,МаксБанк-XATJ-953,08-07-2012,11:22:37,успешно,да,61.96
физ. лицо,списание средств,4410.73,наличный,Витебск,МаксБанк-NPVL-247,07-09-2003,10:18:00,неправильный ввод пин-кода,да,62.65
физ. лицо,списание средств,1756.91,наличный,Могилев,МаксБанк-JIIN-403,03-10-2016,11:26:42,успешно,нет,0.0
физ. лицо,получение средств,4227.23,безналичный,Гомель,МаксБанк-IKLS-201,29-10-2004,22:32:39,успешно,нет,0.0
физ. лицо,получение средств,221.4,безналичный,Гомель,МаксБанк-IVNS-433,29-01-2018,10:01:20,успешно,нет,0.0
юр. лицо,списание средств,2670.56,наличный,Гомель,МаксБанк-SZBV-481,13-12-2011,17:40:07,неправильный ввод пин-кода,да,168.91
физ. лицо,списание средств,3384.58,безналичный,Гомель,МаксБанк-JNAH-449,29-04-2012,02:35:12,недостаточно средств,нет,0.0
физ. лицо,получение средств,3105.9,безналичный,Минск,МаксБанк-CXFU-757,05-05-2011,06:21:55,успешно,нет,0.0
физ. лицо,списание средств,4378.56,безналичный,Витебск,МаксБанк-ZSHJ-584,02-12-2023,07:21:55,неправильный ввод пин-кода,да,377.36
физ. лицо,получение средств,2402.09,наличный,Минск,МаксБанк-SHQZ-701,15-11-2024,12:53:36,успешно,нет,0.0
физ. лицо,списание средств,3211.65,наличный,Могилев,МаксБанк-FSMF-457,03-03-2024,08:58:12,неправильный ввод пин-кода,да,258.17
физ. лицо,списание средств,569.54,наличный,Могилев,МаксБанк-SAMT-826,16-09-2016,12:37:18,неправильный ввод пин-кода,да,41.13
физ. лицо,списание средств,163.02,наличный,Витебск,МаксБанк-TMAQ-871,23-05-2016,07:27:06,неправильный ввод пин-кода,да,15.68
физ. лицо,списание средств,3218.72,наличный,Витебск,МаксБанк-YMYD-346,24-06-2012,23:32:16,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,2284.93,безналичный,Минск,МаксБанк-ZURS-183,20-09-2001,14:19:14,успешно,нет,0.0
физ. лицо,получение средств,2293.37,наличный,Минск,МаксБанк-PJXA-152,21-01-2005,10:31:40,успешно,нет,0.0
физ. лицо,получение средств,4404.81,наличный,Брест,МаксБанк-AKSO-865,05-08-2014,22:09:52,успешно,нет,0.0
юр. лицо,получение средств,3315.35,наличный,Могилев,МаксБанк-YHRR-375,26-04-2004,11:04:30,успешно,нет,0.0
физ. лицо,списание средств,2778.26,безналичный,Гомель,МаксБанк-ZAXF-063,08-06-2015,21:39:59,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,1338.35,наличный,Минск,МаксБанк-QLFI-156,01-12-2019,02:39:39,неправильный ввод пин-кода,да,127.38
физ. лицо,списание средств,1779.53,безналичный,Гомель,МаксБанк-ROXQ-920,15-09-2013,01:06:05,успешно,да,163.97
физ. лицо,списание средств,734.77,безналичный,Брест,МаксБанк-AUVX-934,19-01-2012,21:29:44,успешно,нет,0.0
юр. лицо,получение средств,1419.46,наличный,Минск,МаксБанк-LFDY-631,19-11-2001,22:16:17,успешно,нет,0.0
физ. лицо,получение средств,1593.15,наличный,Могилев,МаксБанк-RVMB-896,13-09-2016,17:36:24,успешно,нет,0.0
физ. лицо,получение средств,2032.9,безналичный,Могилев,МаксБанк-MFPK-779,13-12-2012,12:22:35,успешно,нет,0.0
юр. лицо,списание средств,2281.99,наличный,Гомель,МаксБанк-JHFN-785,09-07-2020,05:51:47,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,3962.63,наличный,Брест,МаксБанк-ILIK-398,02-08-2015,10:35:21,недостаточно средств,нет,0.0
юр. лицо,списание средств,1528.15,безналичный,Гомель,МаксБанк-XSFT-723,26-09-2005,19:54:56,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,4187.68,наличный,Гродно,МаксБанк-YDWG-905,21-03-2022,19:49:22,успешно,нет,0.0
физ. лицо,получение средств,223.97,безналичный,Брест,МаксБанк-IEMH-883,11-01-2004,05:10:07,успешно,нет,0.0
юр. лицо,получение средств,1697.47,наличный,Минск,МаксБанк-DWMF-537,11-07-2013,23:31:44,успешно,нет,0.0
физ. лицо,списание средств,506.4,безналичный,Могилев,МаксБанк-CBCD-100,04-11-2020,22:38:03,успешно,нет,0.0
юр. лицо,списание средств,1450.03,наличный,Гродно,МаксБанк-HNZB-276,04-10-2004,07:51:07,неправильный ввод пин-кода,да,87.83
юр. лицо,получение средств,2960.71,наличный,Гродно,МаксБанк-FMMP-393,11-10-2014,06:50:49,успешно,нет,0.0
юр. лицо,получение средств,3582.95,безналичный,Могилев,МаксБанк-XMXR-306,30-03-2024,04:16:28,успешно,нет,0.0
физ. лицо,получение средств,641.7,безналичный,Могилев,МаксБанк-UEBQ-107,27-07-2020,04:50:17,успешно,нет,0.0
юр. лицо,списание средств,1225.56,безналичный,Гродно,МаксБанк-BEZB-989,15-02-2015,17:08:24,успешно,да,57.46
физ. лицо,получение средств,2177.29,наличный,Гродно,МаксБанк-ZMJO-510,13-10-2017,04:52:43,успешно,нет,0.0
юр. лицо,списание средств,4706.88,наличный,Могилев,МаксБанк-QPTC-921,17-10-2017,03:21:18,успешно,да,457.04
юр. лицо,списание средств,2996.42,наличный,Брест,МаксБанк-IFLC-039,05-10-2014,06:24:19,неправильный ввод пин-кода,да,51.49
юр. лицо,списание средств,3312.61,безналичный,Гомель,МаксБанк-KZLI-736,31-12-2003,15:39:17,успешно,да,315.12
физ. лицо,списание средств,4802.75,безналичный,Витебск,МаксБанк-LQLQ-010,18-09-2004,19:28:58,неправильный ввод пин-кода,да,409.91
физ. лицо,получение средств,313.74,безналичный,Витебск,МаксБанк-ERSG-904,05-05-2001,20:05:58,успешно,нет,0.0
юр. лицо,списание средств,4882.75,безналичный,Брест,МаксБанк-BVCL-591,10-03-2013,07:29:10,недостаточно средств,нет,0.0
юр. лицо,получение средств,3466.78,наличный,Гомель,МаксБанк-GGJM-311,02-11-2004,21:01:43,успешно,нет,0.0
юр. лицо,получение средств,4172.77,безналичный,Гомель,МаксБанк-ZZEP-802,12-06-2012,06:39:44,успешно,нет,0.0
физ. лицо,получение средств,1756.59,безналичный,Гродно,МаксБанк-WMFL-143,22-11-2022,00:28:12,успешно,нет,0.0
юр. лицо,получение средств,4967.8,наличный,Брест,МаксБанк-VIJY-489,11-03-2009,06:42:32,успешно,нет,0.0
физ. лицо,получение средств,3428.62,наличный,Гродно,МаксБанк-ODUM-292,15-09-2018,02:19:03,успешно,нет,0.0
физ. лицо,получение средств,1522.86,наличный,Гомель,МаксБанк-COLR-788,12-11-2010,20:51:10,успешно,нет,0.0
физ. лицо,списание средств,4489.53,безналичный,Витебск,МаксБанк-MMPD-486,01-07-2009,03:35:54,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,4778.52,наличный,Могилев,МаксБанк-JDFD-828,08-06-2014,08:26:26,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,4375.73,наличный,Брест,МаксБанк-ZMMI-007,27-07-2016,06:41:12,успешно,нет,0.0
юр. лицо,получение средств,881.71,наличный,Могилев,МаксБанк-MXIK-624,08-04-2022,11:43:46,успешно,нет,0.0
юр. лицо,списание средств,3536.56,наличный,Минск,МаксБанк-IPFQ-356,24-12-2012,20:03:36,успешно,да,194.64
физ. лицо,получение средств,3613.81,наличный,Витебск,МаксБанк-NYVG-150,25-07-2018,09:05:44,успешно,нет,0.0
юр. лицо,списание средств,125.19,безналичный,Гродно,МаксБанк-UTLI-064,28-11-2022,05:52:03,недостаточно средств,нет,0.0
юр. лицо,списание средств,4505.65,наличный,Гродно,МаксБанк-DCHB-817,29-11-2019,10:52:19,успешно,да,299.59
юр. лицо,получение средств,1870.13,наличный,Брест,МаксБанк-FCJL-506,03-03-2011,10:24:17,успешно,нет,0.0
юр. лицо,получение средств,3160.9,безналичный,Гомель,МаксБанк-JOLA-043,13-12-2019,04:45:11,успешно,нет,0.0
юр. лицо,получение средств,2833.32,наличный,Брест,МаксБанк-UYAC-922,27-01-2007,06:21:26,успешно,нет,0.0
юр. лицо,списание средств,764.49,наличный,Витебск,МаксБанк-PSRC-169,23-05-2006,13:26:51,недостаточно средств,нет,0.0
юр. лицо,списание средств,3004.06,безналичный,Гродно,МаксБанк-CEKQ-267,24-06-2018,21:49:43,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,4854.99,наличный,Гродно,МаксБанк-FTVP-910,23-02-2007,11:25:20,успешно,да,118.49
физ. лицо,списание средств,4283.01,безналичный,Гродно,МаксБанк-VWRL-413,09-12-2002,21:06:21,успешно,да,376.25
физ. лицо,получение средств,3351.4,безналичный,Брест,МаксБанк-AYQU-293,28-11-2010,13:14:33,успешно,нет,0.0
физ. лицо,получение средств,4056.26,наличный,Витебск,МаксБанк-EBJE-464,03-12-2022,07:52:24,успешно,нет,0.0
юр. лицо,списание средств,3954.57,наличный,Гродно,МаксБанк-OPHO-942,22-07-2022,10:41:42,недостаточно средств,да,219.3
физ. лицо,получение средств,1986.33,наличный,Брест,МаксБанк-NFMF-665,29-03-2001,21:39:38,успешно,нет,0.0
физ. лицо,получение средств,3302.85,наличный,Минск,МаксБанк-WBRK-356,03-06-2014,09:24:08,успешно,нет,0.0
физ. лицо,получение средств,1581.84,наличный,Минск,МаксБанк-IVST-952,24-04-2003,21:54:00,успешно,нет,0.0
юр. лицо,получение средств,2276.5,наличный,Гомель,МаксБанк-UFJV-362,24-08-2001,19:00:40,успешно,нет,0.0
юр. лицо,списание средств,911.63,безналичный,Гродно,МаксБанк-JLZN-490,29-07-2001,09:24:35,успешно,да,67.85
юр. лицо,списание средств,4657.91,наличный,Минск,МаксБанк-CWBY-889,31-03-2000,23:52:02,успешно,да,128.77
юр. лицо,списание средств,3120.97,наличный,Гомель,МаксБанк-QDHP-000,06-04-2022,21:38:04,успешно,нет,0.0
юр. лицо,списание средств,780.57,безналичный,Брест,МаксБанк-JMLK-223,08-07-2021,13:39:34,недостаточно средств,нет,0.0
физ. лицо,получение средств,4424.05,безналичный,Гомель,МаксБанк-LFGY-831,17-08-2006,01:42:55,успешно,нет,0.0
физ. лицо,получение средств,3827.27,наличный,Брест,МаксБанк-NHZD-845,09-09-2020,00:38:54,успешно,нет,0.0
физ. лицо,получение средств,1978.48,безналичный,Гомель,МаксБанк-BJJE-140,20-08-2000,10:53:01,успешно,нет,0.0
юр. лицо,списание средств,4195.37,безналичный,Витебск,МаксБанк-IIRV-839,11-10-2002,12:34:14,неправильный ввод пин-кода,да,380.27
юр. лицо,списание средств,4030.22,безналичный,Могилев,МаксБанк-QJCM-305,04-10-2003,16:49:26,недостаточно средств,нет,0.0
физ. лицо,получение средств,1549.08,наличный,Минск,МаксБанк-NJGE-689,29-01-2000,00:48:16,успешно,нет,0.0
юр. лицо,получение средств,2630.84,безналичный,Могилев,МаксБанк-UOFE-289,28-04-2012,01:51:15,успешно,нет,0.0
физ. лицо,получение средств,108.16,безналичный,Брест,МаксБанк-HBXO-555,07-11-2019,18:12:06,успешно,нет,0.0
физ. лицо,получение средств,1456.12,наличный,Гомель,МаксБанк-EAPX-596,13-11-2016,16:48:00,успешно,нет,0.0
физ. лицо,получение средств,4227.6,безналичный,Минск,МаксБанк-MEWA-747,02-11-2008,23:20:02,успешно,нет,0.0
юр. лицо,получение средств,3579.64,наличный,Могилев,МаксБанк-GGBI-779,10-09-2023,15:04:59,успешно,нет,0.0
юр. лицо,списание средств,4257.07,наличный,Гомель,МаксБанк-WQSW-517,26-03-2019,07:32:56,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,2162.38,наличный,Брест,МаксБанк-OCET-902,28-06-2004,01:20:50,успешно,нет,0.0
юр. лицо,списание средств,3510.57,наличный,Брест,МаксБанк-GGRC-327,18-05-2023,18:11:36,успешно,да,237.77
физ. лицо,получение средств,425.4,наличный,Гродно,МаксБанк-VBWK-896,21-11-2004,08:47:11,успешно,нет,0.0
юр. лицо,списание средств,1861.19,безналичный,Витебск,МаксБанк-KZQV-260,30-01-2021,15:11:56,успешно,нет,0.0
физ. лицо,списание средств,2155.8,наличный,Гомель,МаксБанк-ZPQC-305,14-07-2015,01:23:52,недостаточно средств,да,95.25
физ. лицо,списание средств,4956.66,безналичный,Минск,МаксБанк-TEKY-648,04-05-2022,10:25:59,успешно,нет,0.0
физ. лицо,получение средств,1476.14,безналичный,Гомель,МаксБанк-PEBB-257,28-08-2021,16:21:45,успешно,нет,0.0
юр. лицо,получение средств,1374.26,безналичный,Брест,МаксБанк-FQNR-550,18-04-2017,04:03:56,успешно,нет,0.0
юр. лицо,получение средств,4086.17,безналичный,Гродно,МаксБанк-JHQJ-800,23-12-2017,14:20:35,успешно,нет,0.0
физ. лицо,списание средств,3162.42,безналичный,Брест,МаксБанк-ZJJD-287,30-04-2005,07:00:35,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,3710.46,безналичный,Брест,МаксБанк-LANS-208,05-12-2008,02:50:09,недостаточно средств,да,109.73
юр. лицо,списание средств,3771.06,наличный,Брест,МаксБанк-PPWB-655,20-01-2023,18:09:48,недостаточно средств,да,302.35
физ. лицо,получение средств,2826.19,наличный,Витебск,МаксБанк-PLSF-829,06-05-2006,03:43:52,успешно,нет,0.0
юр. лицо,списание средств,848.34,наличный,Витебск,МаксБанк-ABAY-250,11-06-2013,04:34:02,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,3734.25,наличный,Брест,МаксБанк-KGPN-454,06-01-2009,22:03:03,успешно,нет,0.0
юр. лицо,получение средств,3165.5,наличный,Гомель,МаксБанк-PYDG-740,04-01-2008,20:16:26,успешно,нет,0.0
юр. лицо,списание средств,3509.62,наличный,Витебск,МаксБанк-ZSXS-233,27-01-2000,05:52:01,недостаточно средств,нет,0.0
юр. лицо,получение средств,4917.24,наличный,Гродно,МаксБанк-RYSB-814,03-09-2012,02:36:27,успешно,нет,0.0
физ. лицо,списание средств,1645.41,безналичный,Гродно,МаксБанк-UQJV-426,17-09-2005,06:52:23,успешно,нет,0.0
физ. лицо,получение средств,3017.14,наличный,Гродно,МаксБанк-MROC-042,26-05-2015,03:04:50,успешно,нет,0.0
юр. лицо,списание средств,4397.92,наличный,Витебск,МаксБанк-FVOY-457,22-10-2003,21:58:59,недостаточно средств,нет,0.0
физ. лицо,получение средств,892.73,безналичный,Брест,МаксБанк-AKJM-759,29-09-2020,09:44:53,успешно,нет,0.0
юр. лицо,получение средств,4368.53,безналичный,Гомель,МаксБанк-SCGO-951,28-02-2012,00:37:51,успешно,нет,0.0
юр. лицо,получение средств,607.31,безналичный,Гродно,МаксБанк-TBEY-928,18-06-2003,21:10:53,успешно,нет,0.0
юр. лицо,получение средств,1004.72,наличный,Могилев,МаксБанк-WRDO-700,28-09-2008,23:06:35,успешно,нет,0.0
юр. лицо,списание средств,3073.15,безналичный,Брест,МаксБанк-UACP-612,01-03-2009,00:29:47,неправильный ввод пин-кода,да,194.95
физ. лицо,списание средств,111.75,наличный,Брест,МаксБанк-SMMO-335,08-07-2015,18:24:41,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,1713.8,безналичный,Минск,МаксБанк-QMZL-178,05-11-2003,11:14:59,успешно,нет,0.0
юр. лицо,списание средств,4288.81,наличный,Могилев,МаксБанк-ZTCU-248,23-12-2021,21:15:49,успешно,да,274.52
физ. лицо,списание средств,3897.02,безналичный,Могилев,МаксБанк-NDBB-525,04-05-2016,21:11:42,неправильный ввод пин-кода,да,325.17
юр. лицо,получение средств,4495.35,безналичный,Могилев,МаксБанк-RVBI-227,01-01-2007,07:57:47,успешно,нет,0.0
юр. лицо,списание средств,14.62,безналичный,Могилев,МаксБанк-VMOW-942,25-09-2021,14:48:21,недостаточно средств,да,1.29
юр. лицо,получение средств,1211.79,безналичный,Минск,МаксБанк-KRHF-888,05-11-2021,08:44:28,успешно,нет,0.0
физ. лицо,списание средств,4456.07,безналичный,Гродно,МаксБанк-VIUI-411,23-08-2017,12:57:06,недостаточно средств,да,171.43
юр. лицо,получение средств,1288.45,безналичный,Минск,МаксБанк-OXOO-365,24-10-2005,18:47:34,успешно,нет,0.0
юр. лицо,получение средств,4354.66,наличный,Витебск,МаксБанк-RWZM-683,28-04-2009,11:02:57,успешно,нет,0.0
физ. лицо,списание средств,689.58,безналичный,Гродно,МаксБанк-FVGZ-871,18-08-2018,21:01:48,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,4977.03,наличный,Гродно,МаксБанк-MGEY-216,17-06-2004,03:23:17,недостаточно средств,нет,0.0
физ. лицо,получение средств,4931.54,безналичный,Витебск,МаксБанк-MDWO-343,23-09-2021,03:32:21,успешно,нет,0.0
юр. лицо,получение средств,3072.44,наличный,Могилев,МаксБанк-OXCK-554,19-09-2000,19:27:28,успешно,нет,0.0
юр. лицо,получение средств,3172.53,наличный,Могилев,МаксБанк-VBXL-322,31-01-2001,09:52:43,успешно,нет,0.0
юр. лицо,списание средств,3393.94,безналичный,Брест,МаксБанк-FXIG-659,05-09-2017,11:31:47,недостаточно средств,нет,0.0
юр. лицо,списание средств,3342.28,наличный,Минск,МаксБанк-KFDI-625,01-12-2004,01:30:29,успешно,нет,0.0
физ. лицо,получение средств,3330.65,наличный,Минск,МаксБанк-BKLJ-414,20-05-2011,17:29:01,успешно,нет,0.0
физ. лицо,получение средств,1125.21,наличный,Минск,МаксБанк-KDQW-530,17-01-2006,13:18:21,успешно,нет,0.0
юр. лицо,списание средств,1729.27,безналичный,Гомель,МаксБанк-PUUS-865,08-11-2018,20:15:17,успешно,нет,0.0
физ. лицо,получение средств,3829.62,наличный,Брест,МаксБанк-XLKM-195,07-10-2011,04:55:50,успешно,нет,0.0
юр. лицо,получение средств,3578.42,наличный,Могилев,МаксБанк-XTJR-369,20-07-2001,10:11:07,успешно,нет,0.0
физ. лицо,получение средств,136.9,наличный,Минск,МаксБанк-LSXP-909,08-07-2003,07:43:13,успешно,нет,0.0
физ. лицо,получение средств,4126.7,наличный,Брест,МаксБанк-VZCL-190,28-01-2019,05:08:36,успешно,нет,0.0
юр. лицо,списание средств,560.91,наличный,Гомель,МаксБанк-CEFP-038,04-01-2006,06:58:29,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,3885.2,наличный,Гродно,МаксБанк-NMUY-475,26-10-2016,22:07:42,успешно,нет,0.0
физ. лицо,получение средств,256.0,безналичный,Гродно,МаксБанк-QOGC-957,03-11-2001,15:10:10,успешно,нет,0.0
физ. лицо,получение средств,2582.63,наличный,Витебск,МаксБанк-FMOD-118,13-02-2011,01:49:23,успешно,нет,0.0
юр. лицо,получение средств,2949.4,наличный,Могилев,МаксБанк-WJZR-177,28-09-2020,15:56:49,успешно,нет,0.0
юр. лицо,получение средств,2868.96,безналичный,Гродно,МаксБанк-TQCQ-981,01-12-2012,06:14:16,успешно,нет,0.0
юр. лицо,получение средств,1989.64,безналичный,Гродно,МаксБанк-TUYK-948,29-07-2004,07:51:54,успешно,нет,0.0
физ. лицо,списание средств,2708.03,наличный,Брест,МаксБанк-BPVW-087,05-09-2016,00:10:28,недостаточно средств,да,121.19
юр. лицо,списание средств,3923.77,безналичный,Гомель,МаксБанк-YVJT-841,17-09-2009,02:17:25,успешно,нет,0.0
юр. лицо,получение средств,1603.53,наличный,Брест,МаксБанк-SGDU-788,03-03-2013,13:09:35,успешно,нет,0.0
юр. лицо,списание средств,4102.93,наличный,Минск,МаксБанк-XWZQ-625,05-02-2022,20:50:20,успешно,нет,0.0
физ. лицо,списание средств,1278.59,наличный,Минск,МаксБанк-PGBD-343,09-02-2006,20:09:39,недостаточно средств,да,49.63
юр. лицо,списание средств,580.24,наличный,Могилев,МаксБанк-VAFW-533,29-11-2000,03:03:21,недостаточно средств,нет,0.0
физ. лицо,получение средств,1985.23,наличный,Брест,МаксБанк-MNHY-616,02-10-2012,21:12:18,успешно,нет,0.0
юр. лицо,списание средств,3679.6,безналичный,Могилев,МаксБанк-MHIE-346,06-09-2006,09:49:44,недостаточно средств,да,134.27
физ. лицо,списание средств,3199.18,наличный,Гомель,МаксБанк-HQVA-930,09-10-2020,05:18:54,успешно,нет,0.0
физ. лицо,списание средств,268.55,безналичный,Могилев,МаксБанк-MVUY-742,18-05-2014,19:27:31,недостаточно средств,да,11.62
физ. лицо,получение средств,3273.78,безналичный,Брест,МаксБанк-AYYA-438,12-09-2019,20:04:32,успешно,нет,0.0
физ. лицо,списание средств,4333.48,наличный,Брест,МаксБанк-ILGG-962,18-04-2023,03:54:54,недостаточно средств,да,163.95
физ. лицо,получение средств,3138.03,наличный,Могилев,МаксБанк-SKLB-556,30-06-2016,13:28:56,успешно,нет,0.0
юр. лицо,списание средств,1396.62,безналичный,Гродно,МаксБанк-TBKK-025,08-11-2002,16:31:07,успешно,да,61.34
физ. лицо,получение средств,2161.76,безналичный,Гродно,МаксБанк-WAGG-442,19-10-2000,10:49:55,успешно,нет,0.0
юр. лицо,списание средств,675.86,наличный,Могилев,МаксБанк-BCYH-979,12-12-2000,16:44:35,успешно,да,55.55
физ. лицо,получение средств,4042.38,наличный,Гродно,МаксБанк-WLCQ-532,20-05-2019,04:52:55,успешно,нет,0.0
физ. лицо,списание средств,3766.4,наличный,Гродно,МаксБанк-SIJU-342,04-03-2017,01:28:12,успешно,нет,0.0
юр. лицо,списание средств,4474.03,наличный,Могилев,МаксБанк-HGZT-863,14-05-2007,18:43:25,недостаточно средств,нет,0.0
юр. лицо,списание средств,3132.58,наличный,Гродно,МаксБанк-TMXP-621,13-04-2014,08:07:22,недостаточно средств,да,279.33
юр. лицо,получение средств,1578.78,наличный,Брест,МаксБанк-LQSX-344,19-03-2006,02:05:14,успешно,нет,0.0
юр. лицо,получение средств,3795.55,наличный,Могилев,МаксБанк-NLGB-607,14-09-2011,12:51:25,успешно,нет,0.0
физ. лицо,получение средств,2206.28,безналичный,Брест,МаксБанк-QGCN-621,08-07-2020,00:53:03,успешно,нет,0.0
юр. лицо,получение средств,2546.79,наличный,Витебск,МаксБанк-MIGJ-939,07-10-2013,06:06:28,успешно,нет,0.0
юр. лицо,получение средств,2918.5,безналичный,Витебск,МаксБанк-KSCY-198,21-09-2019,09:20:49,успешно,нет,0.0
физ. лицо,списание средств,3035.57,наличный,Гродно,МаксБанк-SIKR-231,05-01-2015,05:26:43,успешно,да,223.52
юр. лицо,получение средств,818.43,наличный,Брест,МаксБанк-QJVK-581,02-07-2010,05:25:29,успешно,нет,0.0
юр. лицо,получение средств,1479.61,наличный,Витебск,МаксБанк-ARHV-996,10-03-2013,14:49:49,успешно,нет,0.0
юр. лицо,получение средств,2435.43,безналичный,Гомель,МаксБанк-IZRR-170,28-12-2012,21:11:36,успешно,нет,0.0
юр. лицо,получение средств,1217.77,наличный,Могилев,МаксБанк-DDCH-822,24-08-2005,14:43:26,успешно,нет,0.0
физ. лицо,списание средств,2983.51,наличный,Могилев,МаксБанк-JBFP-977,07-11-2003,23:51:16,недостаточно средств,нет,0.0
физ. лицо,списание средств,2124.54,наличный,Брест,МаксБанк-XRYK-407,02-11-2003,02:18:46,неправильный ввод пин-кода,да,175.05
физ. лицо,списание средств,3520.34,безналичный,Минск,МаксБанк-ZJBW-073,05-08-2015,20:27:46,неправильный ввод пин-кода,да,90.94
физ. лицо,списание средств,2708.93,наличный,Гомель,МаксБанк-JEMM-763,29-06-2011,09:01:50,успешно,да,111.82
юр. лицо,списание средств,784.44,наличный,Брест,МаксБанк-JJKK-666,03-07-2015,00:57:24,неправильный ввод пин-кода,да,49.7
юр. лицо,получение средств,2174.83,безналичный,Минск,МаксБанк-CJMS-648,28-05-2006,01:35:58,успешно,нет,0.0
физ. лицо,получение средств,214.4,безналичный,Минск,МаксБанк-JKHD-555,15-09-2019,10:08:50,успешно,нет,0.0
юр. лицо,получение средств,4484.12,наличный,Гомель,МаксБанк-IBWP-530,24-09-2023,23:12:33,успешно,нет,0.0
юр. лицо,списание средств,4813.36,безналичный,Минск,МаксБанк-FJLH-461,19-08-2002,03:09:33,недостаточно средств,да,459.16
физ. лицо,списание средств,1685.03,наличный,Могилев,МаксБанк-UYJF-799,01-05-2006,18:18:55,неправильный ввод пин-кода,да,21.11
физ. лицо,списание средств,3046.21,наличный,Брест,МаксБанк-DDCI-837,12-06-2000,23:57:13,неправильный ввод пин-кода,да,49.46
физ. лицо,списание средств,626.85,наличный,Гродно,МаксБанк-TNUX-833,26-05-2019,12:39:38,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,857.08,наличный,Минск,МаксБанк-ZLZM-481,13-12-2002,13:04:30,неправильный ввод пин-кода,да,74.48
физ. лицо,списание средств,2670.4,наличный,Минск,МаксБанк-ASYC-949,02-01-2015,20:34:48,успешно,нет,0.0
физ. лицо,получение средств,3889.13,наличный,Могилев,МаксБанк-DFSI-643,02-10-2013,14:19:52,успешно,нет,0.0
юр. лицо,получение средств,4010.31,безналичный,Могилев,МаксБанк-XISA-876,22-07-2016,13:55:26,успешно,нет,0.0
физ. лицо,списание средств,4584.44,безналичный,Витебск,МаксБанк-PDLJ-462,06-07-2005,06:14:00,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,3500.34,безналичный,Могилев,МаксБанк-DYSJ-030,09-06-2017,21:06:02,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,3421.52,наличный,Гомель,МаксБанк-JLBW-917,13-05-2002,09:10:58,успешно,нет,0.0
физ. лицо,списание средств,799.64,наличный,Брест,МаксБанк-FXKP-253,03-05-2019,21:50:35,успешно,да,55.12
юр. лицо,списание средств,3171.17,наличный,Витебск,МаксБанк-JLYF-907,23-07-2015,10:42:24,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,4285.41,безналичный,Брест,МаксБанк-JXRQ-469,14-11-2004,13:56:29,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,2481.42,безналичный,Минск,МаксБанк-ONXZ-976,21-01-2016,03:58:35,успешно,нет,0.0
юр. лицо,списание средств,3509.24,наличный,Витебск,МаксБанк-KXGL-493,30-06-2005,04:20:08,успешно,нет,0.0
юр. лицо,получение средств,1287.24,наличный,Минск,МаксБанк-ZAHC-837,13-01-2011,23:57:19,успешно,нет,0.0
физ. лицо,списание средств,404.69,безналичный,Минск,МаксБанк-OUPS-196,23-10-2013,22:52:35,успешно,да,15.56
физ. лицо,списание средств,349.59,наличный,Гродно,МаксБанк-ERFM-349,29-09-2019,12:49:06,успешно,нет,0.0
физ. лицо,списание средств,4821.11,наличный,Минск,МаксБанк-ZHYP-048,03-12-2024,19:35:29,успешно,нет,0.0
юр. лицо,получение средств,2087.33,наличный,Гомель,МаксБанк-LNKH-777,08-05-2022,20:34:52,успешно,нет,0.0
физ. лицо,получение средств,3974.42,безналичный,Брест,МаксБанк-TBXK-944,28-11-2009,07:53:48,успешно,нет,0.0
юр. лицо,списание средств,2600.36,безналичный,Брест,МаксБанк-LLEW-424,26-06-2021,10:36:17,недостаточно средств,нет,0.0
юр. лицо,получение средств,4992.89,наличный,Брест,МаксБанк-QYYK-312,18-11-2017,02:34:38,успешно,нет,0.0
физ. лицо,получение средств,1854.4,безналичный,Гродно,МаксБанк-WJML-670,10-12-2003,21:39:17,успешно,нет,0.0
юр. лицо,списание средств,3441.85,безналичный,Брест,МаксБанк-YVJD-226,04-03-2011,18:29:12,недостаточно средств,нет,0.0
