Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
физ. лицо,получение средств,3507.54,безналичный,Гомель,Беларусбанк-YZPC-075,12-02-2018,23:07:17,успешно,нет,0.0
юр. лицо,списание средств,891.55,безналичный,Витебск,Беларусбанк-NFQR-921,21-10-2004,10:39:57,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,732.03,наличный,Брест,Беларусбанк-PAWK-411,07-01-2022,00:35:10,успешно,нет,0.0
физ. лицо,списание средств,819.14,наличный,Могилев,Беларусбанк-ZVRR-282,15-11-2008,03:32:16,неправильный ввод пин-кода,да,36.1
физ. лицо,списание средств,2433.47,безналичный,Минск,Беларусбанк-KVPN-122,07-08-2018,22:29:49,недостаточно средств,нет,0.0
юр. лицо,получение средств,1874.72,безналичный,Могилев,Беларусбанк-MNYI-006,08-09-2001,03:23:08,успешно,нет,0.0
физ. лицо,получение средств,837.25,наличный,Минск,Беларусбанк-UIYS-658,20-06-2005,22:01:26,успешно,нет,0.0
физ. лицо,получение средств,1182.64,наличный,Витебск,Беларусбанк-KRCZ-077,30-12-2004,01:42:50,успешно,нет,0.0
физ. лицо,получение средств,903.04,наличный,Гомель,Беларусбанк-NLQC-325,26-10-2015,13:07:16,успешно,нет,0.0
юр. лицо,получение средств,860.21,безналичный,Могилев,Беларусбанк-BDTC-529,13-01-2003,14:46:10,успешно,нет,0.0
юр. лицо,списание средств,4167.88,безналичный,Гродно,Беларусбанк-GAUG-073,04-09-2024,00:31:24,недостаточно средств,нет,0.0
юр. лицо,списание средств,988.79,безналичный,Брест,Беларусбанк-QMIY-659,04-10-2017,12:51:05,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,183.09,наличный,Витебск,Беларусбанк-UGEN-985,25-01-2015,21:49:28,недостаточно средств,да,10.3
физ. лицо,получение средств,4511.53,наличный,Брест,Беларусбанк-CCWB-740,09-06-2009,06:45:33,успешно,нет,0.0
юр. лицо,списание средств,347.01,наличный,Гомель,Беларусбанк-WNHE-290,05-02-2006,15:05:29,недостаточно средств,да,25.31
физ. лицо,списание средств,1503.74,наличный,Минск,Беларусбанк-IMCV-708,08-11-2002,05:01:55,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,4149.4,безналичный,Брест,Беларусбанк-FLGJ-259,30-03-2003,17:31:12,успешно,нет,0.0
физ. лицо,списание средств,4151.32,безналичный,Могилев,Беларусбанк-DQBY-534,04-06-2016,02:07:05,неправильный ввод пин-кода,да,279.54
юр. лицо,списание средств,2034.44,безналичный,Гродно,Беларусбанк-TCNX-857,13-08-2015,09:04:09,успешно,да,148.56
юр. лицо,списание средств,1468.79,наличный,Гомель,Беларусбанк-RRXU-675,17-08-2004,07:46:30,недостаточно средств,да,136.62
физ. лицо,получение средств,4156.61,наличный,Минск,Беларусбанк-UORT-534,13-08-2000,04:43:18,успешно,нет,0.0
физ. лицо,получение средств,1536.81,безналичный,Могилев,Беларусбанк-XVOQ-355,06-12-2015,19:22:26,успешно,нет,0.0
физ. лицо,получение средств,3321.26,наличный,Витебск,Беларусбанк-ILCR-292,11-07-2004,16:09:49,успешно,нет,0.0
физ. лицо,получение средств,4734.19,безналичный,Витебск,Беларусбанк-UKMA-883,28-09-2001,14:07:08,успешно,нет,0.0
физ. лицо,получение средств,1267.85,наличный,Гродно,Беларусбанк-QGWU-351,14-07-2002,06:38:05,успешно,нет,0.0
физ. лицо,получение средств,3957.44,наличный,Могилев,Беларусбанк-BTOA-732,04-08-2014,12:18:30,успешно,нет,0.0
физ. лицо,получение средств,1293.02,наличный,Брест,Беларусбанк-LKET-110,20-07-2017,14:22:28,успешно,нет,0.0
юр. лицо,получение средств,742.2,безналичный,Могилев,Беларусбанк-GROQ-286,02-04-2012,15:14:47,успешно,нет,0.0
юр. лицо,списание средств,802.5,наличный,Гродно,Беларусбанк-BVDA-878,12-09-2007,21:21:29,неправильный ввод пин-кода,да,11.58
юр. лицо,списание средств,446.52,наличный,Могилев,Беларусбанк-IPZM-089,24-09-2008,01:02:22,недостаточно средств,да,25.0
юр. лицо,получение средств,673.33,безналичный,Витебск,Беларусбанк-XUTX-270,18-12-2024,16:09:26,успешно,нет,0.0
юр. лицо,получение средств,4369.07,наличный,Витебск,Беларусбанк-YIMA-809,01-05-2012,04:27:58,успешно,нет,0.0
юр. лицо,получение средств,3499.77,безналичный,Гродно,Беларусбанк-DCQU-038,08-08-2024,13:58:13,успешно,нет,0.0
юр. лицо,списание средств,3062.44,наличный,Гродно,Беларусбанк-CYWJ-378,10-10-2018,12:39:41,успешно,нет,0.0
юр. лицо,получение средств,4357.88,наличный,Брест,Беларусбанк-WRNA-344,07-11-2016,03:17:49,успешно,нет,0.0
юр. лицо,списание средств,2403.74,наличный,Гомель,Беларусбанк-EUPA-688,25-06-2002,13:19:00,недостаточно средств,нет,0.0
юр. лицо,списание средств,2997.01,наличный,Гродно,Беларусбанк-NKPX-795,10-10-2017,06:50:40,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,2558.41,наличный,Брест,Беларусбанк-QIVQ-663,23-07-2003,05:46:30,недостаточно средств,нет,0.0
физ. лицо,списание средств,4248.76,наличный,Могилев,Беларусбанк-JTCF-970,11-05-2009,13:25:23,неправильный ввод пин-кода,да,121.04
физ. лицо,получение средств,4664.93,безналичный,Минск,Беларусбанк-OFKY-661,01-02-2011,19:14:07,успешно,нет,0.0
физ. лицо,получение средств,911.17,безналичный,Могилев,Беларусбанк-PWIT-554,09-01-2022,19:31:13,успешно,нет,0.0
юр. лицо,списание средств,1794.2,безналичный,Брест,Беларусбанк-TFTU-321,16-04-2004,00:52:21,успешно,да,113.08
юр. лицо,списание средств,19.13,наличный,Гродно,Беларусбанк-NASJ-767,11-10-2023,09:13:03,успешно,нет,0.0
юр. лицо,получение средств,4424.92,безналичный,Гомель,Беларусбанк-CEHB-699,08-10-2017,16:06:54,успешно,нет,0.0
физ. лицо,списание средств,4750.73,наличный,Гомель,Беларусбанк-ZCDI-332,12-05-2013,12:10:45,неправильный ввод пин-кода,да,94.84
физ. лицо,получение средств,456.64,наличный,Могилев,Беларусбанк-FFKH-488,06-07-2008,21:15:37,успешно,нет,0.0
физ. лицо,списание средств,3413.93,наличный,Минск,Беларусбанк-LSRG-283,22-03-2019,18:42:19,неправильный ввод пин-кода,да,174.18
юр. лицо,списание средств,1837.05,наличный,Витебск,Беларусбанк-DNIC-595,05-11-2000,11:54:58,неправильный ввод пин-кода,да,170.91
физ. лицо,списание средств,4085.51,безналичный,Брест,Беларусбанк-YCLZ-671,29-10-2001,19:23:17,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,4036.77,безналичный,Гродно,Беларусбанк-FUYP-465,10-03-2015,02:45:11,успешно,нет,0.0
физ. лицо,получение средств,1833.9,безналичный,Гомель,Беларусбанк-JZEM-034,27-02-2024,16:49:11,успешно,нет,0.0
физ. лицо,списание средств,1892.47,безналичный,Могилев,Беларусбанк-VQLU-322,01-06-2022,05:44:33,недостаточно средств,да,158.16
физ. лицо,списание средств,4861.8,наличный,Витебск,Беларусбанк-UZWB-841,11-08-2016,02:18:31,недостаточно средств,да,59.08
юр. лицо,получение средств,2233.71,наличный,Гомель,Беларусбанк-HPKN-665,27-11-2004,02:39:44,успешно,нет,0.0
физ. лицо,списание средств,801.52,безналичный,Брест,Беларусбанк-YGKZ-573,02-04-2015,11:40:43,недостаточно средств,да,22.75
юр. лицо,получение средств,3623.23,наличный,Брест,Беларусбанк-MUQS-013,27-10-2018,08:38:39,успешно,нет,0.0
юр. лицо,списание средств,3778.35,безналичный,Минск,Беларусбанк-KGBR-759,19-11-2001,02:10:15,неправильный ввод пин-кода,да,169.67
юр. лицо,получение средств,4239.36,наличный,Витебск,Беларусбанк-XVOM-179,13-11-2014,13:53:47,успешно,нет,0.0
юр. лицо,списание средств,3301.67,безналичный,Могилев,Беларусбанк-LNVV-062,03-10-2010,15:51:50,неправильный ввод пин-кода,да,254.0
физ. лицо,списание средств,2418.28,наличный,Брест,Беларусбанк-TJRT-319,29-02-2012,09:29:27,успешно,нет,0.0
юр. лицо,списание средств,2856.03,безналичный,Витебск,Беларусбанк-CVUB-417,30-03-2015,15:30:45,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,1151.91,безналичный,Минск,Беларусбанк-AUSI-727,08-07-2019,04:57:14,неправильный ввод пин-кода,да,78.8
юр. лицо,получение средств,2309.25,безналичный,Витебск,Беларусбанк-PCJN-733,07-04-2002,04:13:45,успешно,нет,0.0
юр. лицо,списание средств,4630.39,наличный,Могилев,Беларусбанк-DSJT-392,24-06-2000,11:07:34,недостаточно средств,нет,0.0
физ. лицо,получение средств,2906.73,наличный,Гродно,Беларусбанк-FDYN-707,01-09-2001,19:38:15,успешно,нет,0.0
юр. лицо,получение средств,2609.64,безналичный,Брест,Беларусбанк-ZQJX-022,03-09-2004,12:48:09,успешно,нет,0.0
юр. лицо,получение средств,2762.53,наличный,Гомель,Беларусбанк-UAIN-495,25-01-2005,14:47:02,успешно,нет,0.0
юр. лицо,получение средств,368.18,безналичный,Гродно,Беларусбанк-SCTL-777,02-06-2012,04:34:21,успешно,нет,0.0
физ. лицо,получение средств,140.18,безналичный,Брест,Беларусбанк-UCWF-786,21-05-2008,17:06:09,успешно,нет,0.0
юр. лицо,списание средств,3193.67,наличный,Брест,Беларусбанк-DOAQ-040,01-02-2019,04:40:27,неправильный ввод пин-кода,да,127.7
юр. лицо,получение средств,3248.25,безналичный,Могилев,Беларусбанк-KZOB-817,09-01-2006,08:44:24,успешно,нет,0.0
физ. лицо,получение средств,3923.47,наличный,Могилев,Беларусбанк-PADJ-527,15-07-2002,22:58:52,успешно,нет,0.0
физ. лицо,получение средств,4908.82,безналичный,Витебск,Беларусбанк-BZLZ-369,18-04-2000,08:17:53,успешно,нет,0.0
юр. лицо,списание средств,528.66,наличный,Брест,Беларусбанк-VUER-333,18-03-2003,02:46:22,успешно,да,49.11
физ. лицо,получение средств,2771.8,наличный,Брест,Беларусбанк-ZYTD-074,03-06-2016,17:24:43,успешно,нет,0.0
юр. лицо,списание средств,3145.12,наличный,Минск,Беларусбанк-KKAW-296,26-11-2015,22:47:29,недостаточно средств,нет,0.0
юр. лицо,получение средств,4808.06,наличный,Гомель,Беларусбанк-TTWI-146,07-03-2018,10:15:12,успешно,нет,0.0
юр. лицо,получение средств,666.94,наличный,Брест,Беларусбанк-PAZO-558,28-09-2015,10:19:23,успешно,нет,0.0
юр. лицо,получение средств,4917.76,безналичный,Гомель,Беларусбанк-LAVW-976,08-03-2021,02:01:46,успешно,нет,0.0
физ. лицо,списание средств,3952.54,безналичный,Гомель,Беларусбанк-ZGYG-602,10-07-2010,16:19:43,успешно,нет,0.0
физ. лицо,получение средств,1698.46,безналичный,Гомель,Беларусбанк-FEOJ-615,31-07-2004,12:11:04,успешно,нет,0.0
юр. лицо,получение средств,2966.13,наличный,Минск,Беларусбанк-NSFM-967,13-06-2017,09:06:37,успешно,нет,0.0
физ. лицо,получение средств,735.59,безналичный,Минск,Беларусбанк-RYKG-212,15-01-2018,11:57:32,успешно,нет,0.0
юр. лицо,получение средств,4725.69,безналичный,Витебск,Беларусбанк-YUTI-590,10-12-2013,12:05:45,успешно,нет,0.0
юр. лицо,получение средств,985.3,наличный,Витебск,Беларусбанк-VBNV-902,19-06-2021,17:13:32,успешно,нет,0.0
юр. лицо,списание средств,2845.75,безналичный,Минск,Беларусбанк-FSBH-292,01-04-2017,17:50:08,неправильный ввод пин-кода,да,87.41
юр. лицо,получение средств,408.51,наличный,Минск,Беларусбанк-TSNZ-704,17-08-2009,15:58:21,успешно,нет,0.0
физ. лицо,получение средств,1302.14,безналичный,Могилев,Беларусбанк-SRKD-845,17-12-2005,01:56:28,успешно,нет,0.0
физ. лицо,получение средств,2133.12,наличный,Гродно,Беларусбанк-JLOM-056,15-04-2015,09:04:17,успешно,нет,0.0
юр. лицо,списание средств,1756.46,безналичный,Минск,Беларусбанк-GGVA-658,12-01-2010,02:13:06,недостаточно средств,да,117.93
юр. лицо,списание средств,1929.66,безналичный,Минск,Беларусбанк-LRBD-484,21-09-2023,06:40:57,недостаточно средств,нет,0.0
юр. лицо,получение средств,1128.11,безналичный,Могилев,Беларусбанк-ECVJ-372,29-06-2009,07:15:27,успешно,нет,0.0
юр. лицо,получение средств,1211.45,наличный,Минск,Беларусбанк-SFTZ-306,06-03-2009,04:24:59,успешно,нет,0.0
юр. лицо,получение средств,2332.9,безналичный,Могилев,Беларусбанк-HGHI-708,04-05-2023,21:02:20,успешно,нет,0.0
юр. лицо,списание средств,4647.88,наличный,Брест,Беларусбанк-GONX-301,14-12-2009,23:49:49,успешно,нет,0.0
физ. лицо,списание средств,1880.31,безналичный,Гомель,Беларусбанк-LTYQ-788,09-03-2004,15:13:01,неправильный ввод пин-кода,да,74.1
юр. лицо,получение средств,3219.91,наличный,Гомель,Беларусбанк-MDIP-771,28-03-2014,06:00:55,успешно,нет,0.0
физ. лицо,списание средств,2432.21,наличный,Могилев,Беларусбанк-FPHM-418,05-09-2021,22:19:41,неправильный ввод пин-кода,да,239.07
юр. лицо,списание средств,4035.45,наличный,Гродно,Беларусбанк-RSFC-499,06-09-2006,21:55:20,неправильный ввод пин-кода,да,207.88
физ. лицо,получение средств,2034.65,наличный,Могилев,Беларусбанк-FNXR-289,26-01-2003,15:21:02,успешно,нет,0.0
юр. лицо,получение средств,4242.83,безналичный,Минск,Беларусбанк-GYLC-357,16-02-2015,23:46:32,успешно,нет,0.0
юр. лицо,списание средств,1870.16,безналичный,Брест,Беларусбанк-HETE-527,13-08-2018,02:53:04,успешно,нет,0.0
физ. лицо,получение средств,2006.88,безналичный,Витебск,Беларусбанк-QNLH-315,29-05-2014,10:52:59,успешно,нет,0.0
юр. лицо,списание средств,4570.85,наличный,Брест,Беларусбанк-VFKY-635,03-03-2017,22:23:52,успешно,да,46.13
физ. лицо,получение средств,4242.81,наличный,Гродно,Беларусбанк-OAAJ-108,18-07-2006,16:00:06,успешно,нет,0.0
физ. лицо,списание средств,2183.91,безналичный,Гродно,Беларусбанк-DJXV-936,30-05-2003,06:36:12,неправильный ввод пин-кода,да,135.26
физ. лицо,получение средств,1872.67,безналичный,Могилев,Беларусбанк-LGPI-553,06-12-2005,16:39:40,успешно,нет,0.0
физ. лицо,списание средств,1584.82,безналичный,Могилев,Беларусбанк-SLHP-315,19-08-2002,11:24:25,недостаточно средств,нет,0.0
юр. лицо,списание средств,229.93,безналичный,Могилев,Беларусбанк-DOSI-889,04-05-2005,06:56:48,успешно,да,17.49
физ. лицо,списание средств,837.05,наличный,Витебск,Беларусбанк-GGOJ-123,22-11-2009,19:35:18,успешно,нет,0.0
юр. лицо,списание средств,2248.72,безналичный,Гродно,Беларусбанк-WHIJ-220,04-12-2004,06:44:59,успешно,нет,0.0
физ. лицо,получение средств,943.93,наличный,Гродно,Беларусбанк-QYOS-303,30-11-2008,10:35:09,успешно,нет,0.0
физ. лицо,списание средств,4187.42,безналичный,Брест,Беларусбанк-GCCJ-458,05-11-2016,02:35:43,успешно,да,341.23
юр. лицо,списание средств,2847.74,наличный,Могилев,Беларусбанк-TQNL-762,10-06-2020,01:02:01,успешно,нет,0.0
юр. лицо,получение средств,3240.91,наличный,Минск,Беларусбанк-ZEGM-827,04-01-2004,06:44:15,успешно,нет,0.0
юр. лицо,списание средств,831.12,безналичный,Могилев,Беларусбанк-CCLJ-126,09-03-2006,19:08:26,неправильный ввод пин-кода,да,33.1
физ. лицо,получение средств,1082.15,наличный,Витебск,Беларусбанк-UKMR-425,04-01-2000,21:21:31,успешно,нет,0.0
юр. лицо,получение средств,3249.25,безналичный,Витебск,Беларусбанк-PMQN-512,24-04-2021,06:56:53,успешно,нет,0.0
юр. лицо,получение средств,1509.5,безналичный,Брест,Беларусбанк-WTUF-622,16-04-2005,03:04:02,успешно,нет,0.0
юр. лицо,списание средств,3969.84,наличный,Брест,Беларусбанк-KHDW-793,10-10-2012,06:18:25,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,153.33,наличный,Минск,Беларусбанк-DTGL-107,03-01-2001,12:01:26,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,2333.82,наличный,Гродно,Беларусбанк-DERN-579,07-05-2012,06:39:34,успешно,да,37.83
юр. лицо,получение средств,4427.03,наличный,Минск,Беларусбанк-QVUL-878,29-04-2007,01:40:58,успешно,нет,0.0
юр. лицо,получение средств,480.06,наличный,Могилев,Беларусбанк-DSOB-798,29-01-2016,21:04:46,успешно,нет,0.0
физ. лицо,получение средств,209.57,безналичный,Минск,Беларусбанк-IQTJ-671,19-06-2018,04:47:35,успешно,нет,0.0
физ. лицо,списание средств,940.91,безналичный,Гродно,Беларусбанк-RIQI-058,26-11-2000,05:48:17,неправильный ввод пин-кода,да,24.67
физ. лицо,списание средств,677.74,безналичный,Минск,Беларусбанк-IQRS-620,22-01-2002,16:32:41,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,979.92,безналичный,Минск,Беларусбанк-HPEM-841,30-11-2010,19:22:42,успешно,нет,0.0
юр. лицо,списание средств,1534.84,безналичный,Гомель,Беларусбанк-DKZR-446,29-06-2002,03:59:13,неправильный ввод пин-кода,да,51.62
юр. лицо,списание средств,13.89,наличный,Минск,Беларусбанк-FQZP-621,18-12-2018,13:52:33,успешно,да,0.39
физ. лицо,получение средств,2745.93,наличный,Гомель,Беларусбанк-LOPQ-050,19-11-2006,10:34:11,успешно,нет,0.0
физ. лицо,получение средств,2818.54,безналичный,Витебск,Беларусбанк-CIOG-492,02-01-2011,13:34:54,успешно,нет,0.0
юр. лицо,списание средств,138.79,наличный,Гомель,Беларусбанк-GTWJ-997,09-02-2005,08:48:46,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,768.51,наличный,Могилев,Беларусбанк-IMNI-344,06-06-2016,13:36:19,недостаточно средств,нет,0.0
юр. лицо,списание средств,188.68,безналичный,Гродно,Беларусбанк-AWBO-811,11-01-2007,04:55:09,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,160.99,наличный,Минск,Беларусбанк-DAPO-317,11-11-2008,02:22:26,успешно,нет,0.0
юр. лицо,получение средств,4047.0,наличный,Минск,Беларусбанк-FXMU-297,01-01-2008,16:59:24,успешно,нет,0.0
юр. лицо,списание средств,566.8,наличный,Минск,Беларусбанк-CACS-313,26-03-2011,03:49:36,недостаточно средств,нет,0.0
физ. лицо,списание средств,4360.26,безналичный,Могилев,Беларусбанк-YEHT-951,17-02-2019,21:33:33,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,2936.45,безналичный,Минск,Беларусбанк-KAGF-656,19-06-2003,08:44:33,успешно,нет,0.0
физ. лицо,получение средств,1175.82,безналичный,Минск,Беларусбанк-TXMR-007,04-08-2017,03:12:38,успешно,нет,0.0
физ. лицо,списание средств,4140.14,безналичный,Брест,Беларусбанк-TCFL-041,14-09-2010,00:39:28,успешно,нет,0.0
юр. лицо,получение средств,1579.71,безналичный,Гомель,Беларусбанк-XSQZ-290,08-11-2022,08:35:20,успешно,нет,0.0
физ. лицо,списание средств,4955.73,наличный,Гродно,Беларусбанк-GWKY-741,17-10-2021,10:36:35,успешно,нет,0.0
юр. лицо,списание средств,649.21,наличный,Гомель,Беларусбанк-XJVJ-594,18-10-2023,03:52:56,недостаточно средств,нет,0.0
физ. лицо,получение средств,2701.31,безналичный,Гомель,Беларусбанк-YSVQ-211,17-05-2017,21:25:29,успешно,нет,0.0
юр. лицо,списание средств,4809.4,безналичный,Витебск,Беларусбанк-UVJS-594,25-07-2008,12:53:40,успешно,да,353.29
юр. лицо,получение средств,3240.19,наличный,Гомель,Беларусбанк-MTPH-598,23-11-2016,22:09:04,успешно,нет,0.0
юр. лицо,списание средств,2442.37,наличный,Брест,Беларусбанк-SGHF-113,18-11-2012,22:07:34,недостаточно средств,нет,0.0
юр. лицо,получение средств,4211.04,наличный,Минск,Беларусбанк-SHZF-002,08-07-2011,22:58:59,успешно,нет,0.0
юр. лицо,списание средств,611.2,безналичный,Витебск,Беларусбанк-WNPF-796,03-01-2005,21:56:27,недостаточно средств,нет,0.0
юр. лицо,списание средств,4101.12,наличный,Гродно,Беларусбанк-ZPTT-789,25-11-2009,13:02:32,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,4786.08,наличный,Минск,Беларусбанк-ZTLA-583,06-04-2018,17:45:16,успешно,да,124.7
физ. лицо,получение средств,3015.77,наличный,Брест,Беларусбанк-AHFO-632,10-06-2022,13:01:33,успешно,нет,0.0
юр. лицо,списание средств,4845.43,безналичный,Гомель,Беларусбанк-CIQZ-311,05-06-2002,22:39:53,недостаточно средств,да,418.71
юр. лицо,списание средств,4435.79,наличный,Гомель,Беларусбанк-FRCP-416,21-11-2008,15:25:31,неправильный ввод пин-кода,да,206.47
юр. лицо,списание средств,4675.34,безналичный,Гродно,Беларусбанк-RMLO-635,14-11-2008,04:26:52,успешно,нет,0.0
физ. лицо,получение средств,3464.82,наличный,Витебск,Беларусбанк-MHPL-922,30-07-2017,12:38:32,успешно,нет,0.0
юр. лицо,получение средств,2506.27,наличный,Гомель,Беларусбанк-UODN-271,29-12-2019,22:58:08,успешно,нет,0.0
физ. лицо,получение средств,3573.51,наличный,Гродно,Беларусбанк-VNLX-589,08-08-2007,20:15:43,успешно,нет,0.0
физ. лицо,списание средств,110.93,наличный,Витебск,Беларусбанк-UVQR-654,03-10-2008,23:50:58,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,76.57,безналичный,Витебск,Беларусбанк-GBOK-437,21-05-2008,11:52:15,неправильный ввод пин-кода,да,3.43
юр. лицо,получение средств,3725.04,наличный,Витебск,Беларусбанк-MDYH-458,16-02-2024,00:26:40,успешно,нет,0.0
физ. лицо,списание средств,3869.48,наличный,Могилев,Беларусбанк-OZDT-129,25-04-2017,00:00:21,недостаточно средств,да,171.47
физ. лицо,получение средств,3469.41,наличный,Гомель,Беларусбанк-IEUO-640,28-07-2016,03:07:31,успешно,нет,0.0
физ. лицо,получение средств,4460.04,безналичный,Минск,Беларусбанк-QPBY-554,19-04-2019,10:42:37,успешно,нет,0.0
физ. лицо,списание средств,2230.81,безналичный,Могилев,Беларусбанк-VLNY-372,07-01-2022,08:26:29,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,3377.09,безналичный,Гомель,Беларусбанк-OBVA-003,16-03-2024,20:40:28,неправильный ввод пин-кода,да,123.25
физ. лицо,получение средств,633.04,безналичный,Витебск,Беларусбанк-IUIM-862,21-01-2005,16:48:59,успешно,нет,0.0
юр. лицо,списание средств,479.53,безналичный,Могилев,Беларусбанк-NXYX-588,31-08-2009,19:26:22,успешно,нет,0.0
физ. лицо,списание средств,4975.38,безналичный,Гродно,Беларусбанк-NLJI-182,14-08-2000,20:17:38,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,539.25,безналичный,Минск,Беларусбанк-NRRT-269,19-05-2011,15:49:19,недостаточно средств,нет,0.0
физ. лицо,списание средств,4752.41,наличный,Минск,Беларусбанк-XIEY-274,17-04-2007,07:00:36,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,2559.24,безналичный,Минск,Беларусбанк-UJOW-696,12-11-2017,13:16:44,успешно,нет,0.0
юр. лицо,списание средств,1880.8,безналичный,Гродно,Беларусбанк-MTLR-438,04-03-2015,20:10:49,недостаточно средств,да,137.64
физ. лицо,списание средств,3937.04,наличный,Брест,Беларусбанк-KPXD-732,23-01-2003,04:45:08,недостаточно средств,да,205.79
физ. лицо,списание средств,1913.35,наличный,Гомель,Беларусбанк-TLVQ-979,11-02-2023,06:06:42,успешно,нет,0.0
физ. лицо,списание средств,820.66,наличный,Гомель,Беларусбанк-UXRQ-285,06-02-2012,01:38:20,недостаточно средств,да,50.25
физ. лицо,списание средств,4967.87,безналичный,Минск,Беларусбанк-YYCI-383,21-08-2018,23:44:09,успешно,нет,0.0
физ. лицо,списание средств,1163.26,безналичный,Витебск,Беларусбанк-CAFE-965,28-05-2011,18:53:14,недостаточно средств,да,56.8
юр. лицо,списание средств,4910.93,безналичный,Витебск,Беларусбанк-PSRE-580,27-01-2019,20:40:53,успешно,нет,0.0
физ. лицо,получение средств,1186.08,безналичный,Могилев,Беларусбанк-XWUB-296,01-06-2011,07:12:51,успешно,нет,0.0
физ. лицо,получение средств,498.66,безналичный,Гомель,Беларусбанк-SFHG-456,03-05-2019,10:45:36,успешно,нет,0.0
юр. лицо,получение средств,4770.9,наличный,Витебск,Беларусбанк-AHUQ-168,01-05-2012,14:14:20,успешно,нет,0.0
физ. лицо,списание средств,1061.66,безналичный,Могилев,Беларусбанк-FOIR-418,26-04-2008,16:52:22,недостаточно средств,нет,0.0
физ. лицо,получение средств,2581.02,безналичный,Витебск,Беларусбанк-WDZQ-607,06-01-2002,03:04:17,успешно,нет,0.0
юр. лицо,списание средств,1178.52,безналичный,Гродно,Беларусбанк-AEED-158,06-10-2011,06:38:23,успешно,да,56.79
юр. лицо,списание средств,1761.19,безналичный,Могилев,Беларусбанк-UKBH-918,26-12-2013,03:07:56,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,556.44,наличный,Витебск,Беларусбанк-RECX-628,10-01-2002,17:42:17,успешно,нет,0.0
юр. лицо,получение средств,76.0,безналичный,Гродно,Беларусбанк-MCNM-818,27-01-2000,05:39:47,успешно,нет,0.0
физ. лицо,получение средств,4136.77,наличный,Гродно,Беларусбанк-RMJO-929,23-08-2001,08:54:31,успешно,нет,0.0
физ. лицо,списание средств,1346.65,безналичный,Гродно,Беларусбанк-KXTC-821,07-03-2003,19:36:30,недостаточно средств,да,46.53
юр. лицо,получение средств,512.31,безналичный,Гродно,Беларусбанк-BQCD-015,11-05-2005,03:15:16,успешно,нет,0.0
физ. лицо,списание средств,370.9,наличный,Гомель,Беларусбанк-HKJN-578,17-07-2014,17:03:18,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,2043.84,безналичный,Минск,Беларусбанк-MRET-544,02-09-2010,01:07:33,успешно,да,108.49
физ. лицо,получение средств,3165.9,наличный,Гродно,Беларусбанк-MPSV-900,18-05-2000,00:57:24,успешно,нет,0.0
физ. лицо,получение средств,104.48,безналичный,Брест,Беларусбанк-BCUE-977,27-01-2009,23:07:11,успешно,нет,0.0
физ. лицо,получение средств,610.72,безналичный,Минск,Беларусбанк-OWFU-762,10-04-2005,20:25:52,успешно,нет,0.0
юр. лицо,списание средств,761.82,безналичный,Брест,Беларусбанк-SGDF-457,22-02-2023,07:01:43,успешно,да,28.16
юр. лицо,получение средств,541.1,безналичный,Минск,Беларусбанк-DUJI-649,27-01-2010,23:34:37,успешно,нет,0.0
физ. лицо,получение средств,1256.73,наличный,Гродно,Беларусбанк-VJGY-967,07-05-2000,21:04:30,успешно,нет,0.0
юр. лицо,списание средств,1158.61,наличный,Витебск,Беларусбанк-OSNP-080,27-01-2006,16:48:39,недостаточно средств,нет,0.0
юр. лицо,списание средств,2769.58,наличный,Брест,Беларусбанк-AAQM-321,29-10-2005,22:43:43,успешно,да,242.85
физ. лицо,получение средств,4564.9,безналичный,Гродно,Беларусбанк-MRXB-092,29-07-2022,06:51:35,успешно,нет,0.0
юр. лицо,списание средств,3517.84,наличный,Брест,Беларусбанк-VNHB-629,29-04-2000,04:28:42,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,225.1,безналичный,Минск,Беларусбанк-BGCS-923,25-06-2005,02:37:08,успешно,нет,0.0
физ. лицо,получение средств,3921.32,безналичный,Гродно,Беларусбанк-XEFO-496,25-04-2000,20:57:40,успешно,нет,0.0
