Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
юр. лицо,списание средств,4699.4,наличный,Гродно,БелАгропромбанк-MGUZ-678,01-11-2010,12:20:36,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,2065.03,наличный,Гродно,БелАгропромбанк-FMWR-457,03-05-2007,20:23:12,успешно,нет,0.0
физ. лицо,получение средств,1946.6,безналичный,Витебск,БелАгропромбанк-RXPW-649,18-09-2006,04:55:42,успешно,нет,0.0
юр. лицо,списание средств,404.57,наличный,Минск,БелАгропромбанк-DSRI-395,27-02-2020,05:29:01,успешно,нет,0.0
физ. лицо,списание средств,4422.77,безналичный,Брест,БелАгропромбанк-HMFW-278,08-05-2001,03:07:50,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,622.43,наличный,Могилев,БелАгропромбанк-IHIN-100,15-03-2008,07:58:54,недостаточно средств,нет,0.0
физ. лицо,получение средств,3981.59,наличный,Гомель,БелАгропромбанк-ISRE-165,08-01-2011,01:17:51,успешно,нет,0.0
физ. лицо,получение средств,1248.7,наличный,Брест,БелАгропромбанк-HYKO-503,24-06-2004,17:43:43,успешно,нет,0.0
физ. лицо,получение средств,1527.3,безналичный,Гродно,БелАгропромбанк-CXWJ-149,03-09-2020,16:41:35,успешно,нет,0.0
физ. лицо,списание средств,2666.01,безналичный,Минск,БелАгропромбанк-UEJT-932,28-12-2006,11:52:20,неправильный ввод пин-кода,да,192.99
физ. лицо,получение средств,1816.52,наличный,Могилев,БелАгропромбанк-DZCB-562,19-08-2004,21:52:10,успешно,нет,0.0
физ. лицо,получение средств,4701.99,безналичный,Витебск,БелАгропромбанк-WPWY-281,30-03-2004,08:39:54,успешно,нет,0.0
физ. лицо,списание средств,33.01,безналичный,Гомель,БелАгропромбанк-AJTS-888,19-07-2014,22:35:43,успешно,да,1.37
физ. лицо,списание средств,4482.71,безналичный,Брест,БелАгропромбанк-IDVS-865,28-02-2003,21:06:23,недостаточно средств,нет,0.0
юр. лицо,получение средств,3363.77,наличный,Витебск,БелАгропромбанк-YVUE-338,21-03-2014,23:19:26,успешно,нет,0.0
юр. лицо,списание средств,1120.58,безналичный,Могилев,БелАгропромбанк-KART-597,13-07-2002,13:11:04,недостаточно средств,да,84.49
физ. лицо,списание средств,2638.78,безналичный,Витебск,БелАгропромбанк-HTFX-415,01-07-2006,14:00:28,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,287.36,безналичный,Минск,БелАгропромбанк-MYJN-895,13-02-2014,07:24:40,успешно,да,26.98
физ. лицо,получение средств,3843.45,наличный,Гомель,БелАгропромбанк-VBBE-988,24-07-2024,07:40:20,успешно,нет,0.0
юр. лицо,списание средств,4190.1,наличный,Гродно,БелАгропромбанк-EYIS-330,04-02-2008,17:14:47,успешно,нет,0.0
юр. лицо,получение средств,1438.64,наличный,Гомель,БелАгропромбанк-LPSM-419,08-06-2003,18:59:43,успешно,нет,0.0
физ. лицо,получение средств,4617.32,наличный,Витебск,БелАгропромбанк-IMLH-252,19-04-2016,12:18:30,успешно,нет,0.0
юр. лицо,получение средств,1709.04,безналичный,Брест,БелАгропромбанк-XQXH-535,27-12-2012,05:53:18,успешно,нет,0.0
юр. лицо,получение средств,3426.47,безналичный,Минск,БелАгропромбанк-OCVH-651,22-05-2010,20:13:19,успешно,нет,0.0
физ. лицо,получение средств,2572.51,наличный,Гродно,БелАгропромбанк-PXQK-962,15-06-2017,04:29:40,успешно,нет,0.0
физ. лицо,списание средств,3194.23,наличный,Брест,БелАгропромбанк-LAHF-067,30-06-2010,09:37:06,успешно,нет,0.0
физ. лицо,списание средств,4280.68,наличный,Минск,БелАгропромбанк-YSKD-114,08-03-2002,01:32:49,неправильный ввод пин-кода,да,104.11
физ. лицо,списание средств,1075.79,наличный,Витебск,БелАгропромбанк-STRS-419,14-06-2024,20:04:15,успешно,нет,0.0
физ. лицо,списание средств,4417.85,наличный,Витебск,БелАгропромбанк-UQAW-414,01-09-2009,17:38:07,успешно,да,180.81
юр. лицо,списание средств,695.93,наличный,Минск,БелАгропромбанк-CCQA-846,12-08-2011,22:56:04,успешно,нет,0.0
юр. лицо,получение средств,3646.61,безналичный,Могилев,БелАгропромбанк-TWNO-405,05-12-2011,06:36:20,успешно,нет,0.0
физ. лицо,получение средств,549.47,наличный,Витебск,БелАгропромбанк-GGZM-659,22-05-2019,10:50:56,успешно,нет,0.0
физ. лицо,списание средств,1809.59,наличный,Витебск,БелАгропромбанк-PHSY-954,25-04-2015,06:30:35,недостаточно средств,да,153.38
физ. лицо,получение средств,153.77,безналичный,Гомель,БелАгропромбанк-DNDM-581,08-08-2017,13:20:11,успешно,нет,0.0
юр. лицо,списание средств,2204.5,наличный,Минск,БелАгропромбанк-QMTP-965,05-09-2006,02:17:45,недостаточно средств,да,78.52
физ. лицо,списание средств,4335.83,наличный,Могилев,БелАгропромбанк-MLXL-045,04-11-2010,16:37:33,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,3550.19,наличный,Витебск,БелАгропромбанк-ZDMX-799,13-08-2010,05:28:19,успешно,да,302.02
физ. лицо,списание средств,1177.55,наличный,Брест,БелАгропромбанк-ACLD-190,20-06-2003,22:13:48,успешно,да,116.92
юр. лицо,получение средств,2058.14,безналичный,Гродно,БелАгропромбанк-OLTQ-881,31-07-2008,02:34:49,успешно,нет,0.0
юр. лицо,списание средств,2451.95,наличный,Витебск,БелАгропромбанк-PRRH-547,14-01-2018,12:02:18,недостаточно средств,да,47.1
юр. лицо,получение средств,4943.7,наличный,Могилев,БелАгропромбанк-RGAW-751,12-02-2018,16:11:38,успешно,нет,0.0
юр. лицо,списание средств,3343.63,наличный,Витебск,БелАгропромбанк-UCLX-648,26-08-2022,15:01:50,успешно,нет,0.0
физ. лицо,получение средств,4968.51,наличный,Брест,БелАгропромбанк-LUFZ-468,23-05-2018,19:57:03,успешно,нет,0.0
физ. лицо,списание средств,2747.82,безналичный,Брест,БелАгропромбанк-WILO-981,04-02-2004,00:09:36,недостаточно средств,нет,0.0
физ. лицо,получение средств,1503.83,наличный,Минск,БелАгропромбанк-QKKU-568,08-11-2015,07:07:43,успешно,нет,0.0
юр. лицо,получение средств,3431.86,наличный,Гомель,БелАгропромбанк-MEMD-159,10-01-2011,03:12:50,успешно,нет,0.0
физ. лицо,получение средств,1833.64,безналичный,Могилев,БелАгропромбанк-SPTZ-614,03-09-2004,02:52:33,успешно,нет,0.0
физ. лицо,списание средств,3267.73,наличный,Могилев,БелАгропромбанк-PJVJ-186,02-03-2006,11:20:53,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,3061.37,безналичный,Гомель,БелАгропромбанк-VMTG-331,04-06-2015,05:38:21,успешно,нет,0.0
юр. лицо,списание средств,2429.39,безналичный,Витебск,БелАгропромбанк-PEIY-689,16-07-2006,10:25:51,неправильный ввод пин-кода,да,66.09
физ. лицо,получение средств,4266.9,наличный,Могилев,БелАгропромбанк-LVHP-387,12-05-2022,17:47:24,успешно,нет,0.0
физ. лицо,списание средств,2148.46,безналичный,Брест,БелАгропромбанк-AJLB-991,08-01-2020,19:08:06,неправильный ввод пин-кода,да,131.51
юр. лицо,получение средств,3731.78,наличный,Гродно,БелАгропромбанк-ISXM-023,17-06-2022,19:56:12,успешно,нет,0.0
физ. лицо,списание средств,2166.73,безналичный,Гродно,БелАгропромбанк-UGTE-631,22-02-2005,04:18:05,успешно,нет,0.0
физ. лицо,списание средств,2802.53,наличный,Минск,БелАгропромбанк-ODHB-768,31-01-2008,17:23:22,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,3414.64,безналичный,Гродно,БелАгропромбанк-MERG-377,18-10-2011,15:37:49,успешно,нет,0.0
юр. лицо,получение средств,3694.1,безналичный,Брест,БелАгропромбанк-REDX-558,22-07-2003,18:46:00,успешно,нет,0.0
юр. лицо,получение средств,3025.07,наличный,Могилев,БелАгропромбанк-ORVP-860,03-09-2015,09:40:40,успешно,нет,0.0
юр. лицо,получение средств,4189.04,безналичный,Могилев,БелАгропромбанк-XGRM-622,09-06-2012,02:29:14,успешно,нет,0.0
юр. лицо,получение средств,660.66,наличный,Брест,БелАгропромбанк-WTYG-719,17-07-2018,16:02:03,успешно,нет,0.0
юр. лицо,получение средств,1484.95,наличный,Могилев,БелАгропромбанк-TAJO-829,14-12-2003,11:15:54,успешно,нет,0.0
физ. лицо,списание средств,727.5,наличный,Могилев,БелАгропромбанк-PVNI-706,11-02-2009,07:05:56,неправильный ввод пин-кода,да,64.78
физ. лицо,получение средств,1385.21,наличный,Брест,БелАгропромбанк-WLKH-747,10-12-2002,17:58:37,успешно,нет,0.0
юр. лицо,списание средств,4874.43,наличный,Брест,БелАгропромбанк-SRJR-332,06-01-2019,11:50:59,недостаточно средств,да,93.18
юр. лицо,получение средств,1808.34,наличный,Гомель,БелАгропромбанк-IGZZ-859,27-04-2006,07:15:36,успешно,нет,0.0
физ. лицо,получение средств,1988.79,безналичный,Брест,БелАгропромбанк-SMYG-465,02-08-2005,17:57:25,успешно,нет,0.0
юр. лицо,списание средств,2406.57,наличный,Витебск,БелАгропромбанк-BBCO-380,03-06-2013,21:13:53,недостаточно средств,нет,0.0
физ. лицо,получение средств,2152.08,безналичный,Брест,БелАгропромбанк-TYIV-574,11-06-2002,07:57:36,успешно,нет,0.0
физ. лицо,получение средств,1101.56,безналичный,Гомель,БелАгропромбанк-IDOQ-794,02-06-2020,17:38:35,успешно,нет,0.0
физ. лицо,получение средств,4163.14,безналичный,Могилев,БелАгропромбанк-BWEH-605,24-09-2006,20:31:49,успешно,нет,0.0
юр. лицо,списание средств,2073.5,наличный,Могилев,БелАгропромбанк-XBCF-506,18-06-2002,04:27:37,успешно,нет,0.0
юр. лицо,получение средств,4602.0,наличный,Гомель,БелАгропромбанк-KZMS-221,11-11-2017,03:48:09,успешно,нет,0.0
юр. лицо,списание средств,1926.41,наличный,Брест,БелАгропромбанк-CYFU-221,18-09-2016,13:48:02,успешно,да,129.99
юр. лицо,получение средств,2523.36,безналичный,Брест,БелАгропромбанк-UKRX-065,28-11-2004,18:34:12,успешно,нет,0.0
юр. лицо,списание средств,4312.54,безналичный,Брест,БелАгропромбанк-KDEU-890,20-03-2006,02:14:25,успешно,да,123.33
физ. лицо,получение средств,3474.07,наличный,Минск,БелАгропромбанк-BVKY-484,10-10-2004,00:39:29,успешно,нет,0.0
юр. лицо,списание средств,1495.54,наличный,Гродно,БелАгропромбанк-GBFQ-962,02-10-2008,14:19:58,недостаточно средств,нет,0.0
юр. лицо,получение средств,4171.09,наличный,Могилев,БелАгропромбанк-JFIN-674,22-12-2022,17:13:22,успешно,нет,0.0
физ. лицо,списание средств,4772.35,безналичный,Гомель,БелАгропромбанк-CQEM-042,20-08-2000,20:15:22,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,469.64,наличный,Минск,БелАгропромбанк-DXKF-971,11-01-2000,15:38:27,успешно,нет,0.0
юр. лицо,списание средств,4574.41,безналичный,Минск,БелАгропромбанк-VTVN-919,14-03-2012,19:40:42,успешно,да,186.49
физ. лицо,списание средств,1166.94,безналичный,Минск,БелАгропромбанк-HNWK-596,17-09-2018,04:33:14,недостаточно средств,да,97.62
физ. лицо,получение средств,1035.6,наличный,Витебск,БелАгропромбанк-AQWW-036,30-06-2004,21:45:43,успешно,нет,0.0
физ. лицо,получение средств,2936.26,наличный,Витебск,БелАгропромбанк-JOPI-705,11-07-2020,19:13:54,успешно,нет,0.0
юр. лицо,списание средств,184.67,наличный,Брест,БелАгропромбанк-ZTKF-967,06-11-2015,04:44:44,недостаточно средств,нет,0.0
физ. лицо,списание средств,2450.38,наличный,Минск,БелАгропромбанк-NXWY-436,12-07-2014,06:04:01,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,2260.83,безналичный,Витебск,БелАгропромбанк-OLVT-394,20-07-2009,10:56:36,успешно,нет,0.0
юр. лицо,получение средств,2081.17,безналичный,Минск,БелАгропромбанк-WYBG-202,21-06-2004,22:22:24,успешно,нет,0.0
юр. лицо,получение средств,2586.48,наличный,Минск,БелАгропромбанк-ZKKN-637,28-04-2010,05:59:44,успешно,нет,0.0
юр. лицо,получение средств,2832.05,наличный,Минск,БелАгропромбанк-KWLM-215,15-09-2003,19:53:41,успешно,нет,0.0
юр. лицо,списание средств,1918.54,наличный,Брест,БелАгропромбанк-QELW-903,10-10-2015,12:09:32,неправильный ввод пин-кода,да,148.34
физ. лицо,получение средств,4439.46,наличный,Брест,БелАгропромбанк-TKRM-643,26-05-2003,01:41:47,успешно,нет,0.0
физ. лицо,списание средств,1710.01,наличный,Минск,БелАгропромбанк-XYFI-446,17-08-2013,03:32:30,успешно,нет,0.0
юр. лицо,получение средств,2425.98,безналичный,Брест,БелАгропромбанк-TBJQ-011,02-03-2001,02:14:17,успешно,нет,0.0
юр. лицо,списание средств,492.64,безналичный,Гродно,БелАгропромбанк-OKLT-559,22-09-2015,15:50:49,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,2600.39,безналичный,Брест,БелАгропромбанк-XZSX-123,06-03-2000,04:08:39,успешно,нет,0.0
юр. лицо,получение средств,4439.47,наличный,Брест,БелАгропромбанк-NIJJ-018,05-07-2014,14:53:30,успешно,нет,0.0
юр. лицо,получение средств,64.12,безналичный,Минск,БелАгропромбанк-KIKQ-729,30-01-2023,08:39:44,успешно,нет,0.0
юр. лицо,получение средств,4388.88,безналичный,Брест,БелАгропромбанк-NTAV-103,13-07-2023,21:26:36,успешно,нет,0.0
физ. лицо,списание средств,2662.98,наличный,Минск,БелАгропромбанк-GIKW-216,10-08-2017,20:52:08,успешно,нет,0.0
юр. лицо,списание средств,484.69,безналичный,Гродно,БелАгропромбанк-VBAP-042,30-03-2017,00:22:40,успешно,да,30.48
юр. лицо,получение средств,2972.54,наличный,Минск,БелАгропромбанк-MCNX-396,24-10-2013,01:59:32,успешно,нет,0.0
физ. лицо,получение средств,4242.28,безналичный,Брест,БелАгропромбанк-YIHF-062,08-06-2003,00:18:02,успешно,нет,0.0
физ. лицо,получение средств,4188.09,наличный,Гомель,БелАгропромбанк-WSUG-693,14-07-2009,03:12:05,успешно,нет,0.0
физ. лицо,списание средств,928.26,наличный,Брест,БелАгропромбанк-MOGY-748,28-12-2016,20:42:09,успешно,да,33.15
физ. лицо,получение средств,1214.74,безналичный,Могилев,БелАгропромбанк-KPAA-649,10-05-2018,04:02:05,успешно,нет,0.0
юр. лицо,получение средств,3550.16,наличный,Гомель,БелАгропромбанк-SNFQ-700,21-04-2020,04:40:48,успешно,нет,0.0
физ. лицо,списание средств,2463.36,наличный,Витебск,БелАгропромбанк-EXHI-345,25-06-2020,14:04:39,недостаточно средств,да,157.22
юр. лицо,получение средств,2371.79,наличный,Гомель,БелАгропромбанк-SDVT-135,02-12-2013,01:34:46,успешно,нет,0.0
физ. лицо,списание средств,3375.25,безналичный,Гродно,БелАгропромбанк-XPVT-300,12-09-2012,17:23:38,недостаточно средств,нет,0.0
физ. лицо,получение средств,3638.97,наличный,Минск,БелАгропромбанк-OLSQ-337,27-01-2002,11:10:38,успешно,нет,0.0
юр. лицо,получение средств,4269.16,наличный,Витебск,БелАгропромбанк-YJMD-756,20-07-2008,09:49:17,успешно,нет,0.0
физ. лицо,списание средств,3867.04,безналичный,Брест,БелАгропромбанк-LCTT-069,27-12-2019,14:03:01,недостаточно средств,нет,0.0
юр. лицо,списание средств,1364.38,безналичный,Минск,БелАгропромбанк-CTHK-561,09-09-2013,18:55:58,неправильный ввод пин-кода,да,20.68
юр. лицо,списание средств,4836.23,наличный,Гомель,БелАгропромбанк-SOMU-110,07-04-2011,08:07:27,неправильный ввод пин-кода,да,54.42
юр. лицо,получение средств,4161.09,наличный,Витебск,БелАгропромбанк-TMAX-245,03-10-2010,19:48:54,успешно,нет,0.0
физ. лицо,списание средств,3176.06,безналичный,Минск,БелАгропромбанк-DFEP-668,25-07-2010,00:03:01,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,4461.65,безналичный,Гродно,БелАгропромбанк-QHJY-724,23-11-2012,22:19:56,успешно,нет,0.0
физ. лицо,получение средств,1695.17,безналичный,Могилев,БелАгропромбанк-YFNW-791,12-08-2009,01:09:32,успешно,нет,0.0
юр. лицо,получение средств,3409.67,наличный,Минск,БелАгропромбанк-AHXX-222,17-09-2000,22:15:36,успешно,нет,0.0
юр. лицо,получение средств,4897.57,наличный,Могилев,БелАгропромбанк-LISC-831,12-04-2017,00:01:27,успешно,нет,0.0
физ. лицо,получение средств,891.17,безналичный,Минск,БелАгропромбанк-ZRTC-508,27-05-2024,11:25:46,успешно,нет,0.0
физ. лицо,получение средств,3855.29,наличный,Гомель,БелАгропромбанк-MESL-888,25-03-2021,00:31:41,успешно,нет,0.0
юр. лицо,списание средств,2909.33,безналичный,Гродно,БелАгропромбанк-EWWB-546,08-11-2016,07:53:45,недостаточно средств,да,45.33
юр. лицо,списание средств,2091.25,наличный,Брест,БелАгропромбанк-USAP-302,18-12-2018,12:05:43,недостаточно средств,да,141.66
физ. лицо,получение средств,3140.06,безналичный,Могилев,БелАгропромбанк-HYRB-230,01-11-2022,16:03:38,успешно,нет,0.0
юр. лицо,получение средств,700.92,безналичный,Гродно,БелАгропромбанк-SVOI-267,20-10-2023,18:46:44,успешно,нет,0.0
физ. лицо,получение средств,4096.57,безналичный,Брест,БелАгропромбанк-QNDW-146,30-04-2000,18:32:50,успешно,нет,0.0
физ. лицо,списание средств,1832.41,безналичный,Могилев,БелАгропромбанк-FURR-236,02-03-2018,20:36:48,успешно,да,80.9
физ. лицо,получение средств,2841.6,безналичный,Витебск,БелАгропромбанк-WUKZ-276,28-06-2013,12:47:30,успешно,нет,0.0
физ. лицо,списание средств,450.88,безналичный,Гродно,БелАгропромбанк-GNBO-133,03-03-2017,04:31:53,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,2305.54,наличный,Гродно,БелАгропромбанк-PYIA-378,12-08-2004,17:41:54,успешно,нет,0.0
юр. лицо,списание средств,4163.18,безналичный,Могилев,БелАгропромбанк-PFKX-187,09-01-2018,10:24:29,недостаточно средств,нет,0.0
юр. лицо,получение средств,1726.11,наличный,Гродно,БелАгропромбанк-XUPQ-021,25-01-2017,06:14:53,успешно,нет,0.0
юр. лицо,получение средств,3790.78,наличный,Гомель,БелАгропромбанк-OSZG-693,09-04-2021,22:21:38,успешно,нет,0.0
физ. лицо,получение средств,3558.34,наличный,Минск,БелАгропромбанк-PLVB-158,28-01-2017,07:43:35,успешно,нет,0.0
юр. лицо,получение средств,4055.85,наличный,Минск,БелАгропромбанк-TJAV-871,29-06-2005,15:47:29,успешно,нет,0.0
физ. лицо,списание средств,1970.69,наличный,Гомель,БелАгропромбанк-VYUL-481,21-07-2011,15:54:56,недостаточно средств,да,178.14
физ. лицо,получение средств,4394.87,безналичный,Витебск,БелАгропромбанк-TPXJ-852,11-02-2001,06:32:01,успешно,нет,0.0
физ. лицо,получение средств,2035.5,безналичный,Брест,БелАгропромбанк-JFIG-120,16-06-2021,19:57:25,успешно,нет,0.0
юр. лицо,списание средств,1524.63,безналичный,Гомель,БелАгропромбанк-QDPL-960,25-12-2016,06:37:05,недостаточно средств,да,105.61
физ. лицо,получение средств,4540.41,безналичный,Гродно,БелАгропромбанк-AYBO-651,23-08-2024,19:21:01,успешно,нет,0.0
физ. лицо,получение средств,3598.46,наличный,Могилев,БелАгропромбанк-OPQG-586,22-05-2014,02:44:07,успешно,нет,0.0
физ. лицо,списание средств,1675.36,безналичный,Брест,БелАгропромбанк-OHWW-990,22-09-2000,20:08:31,неправильный ввод пин-кода,да,150.1
физ. лицо,получение средств,3480.19,безналичный,Гомель,БелАгропромбанк-QAVA-563,24-02-2019,04:17:18,успешно,нет,0.0
юр. лицо,списание средств,322.01,безналичный,Минск,БелАгропромбанк-YRQN-335,18-01-2002,08:19:49,недостаточно средств,нет,0.0
физ. лицо,получение средств,3477.88,наличный,Гродно,БелАгропромбанк-GUDZ-406,31-01-2018,09:13:18,успешно,нет,0.0
юр. лицо,получение средств,2916.68,безналичный,Брест,БелАгропромбанк-BBDL-699,26-11-2014,21:35:45,успешно,нет,0.0
физ. лицо,получение средств,1131.23,наличный,Минск,БелАгропромбанк-UEHH-567,15-05-2011,16:51:39,успешно,нет,0.0
юр. лицо,списание средств,3609.33,безналичный,Могилев,БелАгропромбанк-ZOIH-725,02-11-2007,12:08:47,недостаточно средств,да,331.05
физ. лицо,списание средств,3834.62,безналичный,Могилев,БелАгропромбанк-DYAM-388,20-10-2019,18:11:19,успешно,нет,0.0
юр. лицо,получение средств,1122.63,наличный,Гродно,БелАгропромбанк-POCB-208,31-07-2015,05:30:10,успешно,нет,0.0
физ. лицо,получение средств,1282.52,безналичный,Брест,БелАгропромбанк-VANK-335,17-03-2017,23:01:48,успешно,нет,0.0
юр. лицо,получение средств,60.01,наличный,Могилев,БелАгропромбанк-SNON-245,22-02-2015,00:07:14,успешно,нет,0.0
юр. лицо,списание средств,1328.27,наличный,Брест,БелАгропромбанк-HJIE-920,28-05-2023,13:05:46,успешно,да,31.07
юр. лицо,списание средств,854.74,безналичный,Брест,БелАгропромбанк-XRJA-491,11-09-2018,13:52:45,недостаточно средств,нет,0.0
юр. лицо,получение средств,3600.54,безналичный,Минск,БелАгропромбанк-RFBF-422,29-01-2003,00:49:47,успешно,нет,0.0
юр. лицо,получение средств,1988.66,безналичный,Витебск,БелАгропромбанк-HBZG-605,01-11-2006,23:12:31,успешно,нет,0.0
физ. лицо,получение средств,4527.02,наличный,Минск,БелАгропромбанк-XDOU-051,20-01-2001,17:08:58,успешно,нет,0.0
физ. лицо,списание средств,1032.46,безналичный,Могилев,БелАгропромбанк-GXEB-940,10-08-2009,07:31:07,неправильный ввод пин-кода,да,25.54
физ. лицо,списание средств,4525.35,наличный,Минск,БелАгропромбанк-VJTT-358,24-08-2004,05:42:33,недостаточно средств,нет,0.0
физ. лицо,получение средств,832.6,безналичный,Гомель,БелАгропромбанк-AGDH-589,02-07-2017,05:14:03,успешно,нет,0.0
юр. лицо,списание средств,1047.49,наличный,Гродно,БелАгропромбанк-GNHR-121,21-05-2018,06:40:37,успешно,нет,0.0
физ. лицо,получение средств,1299.51,наличный,Витебск,БелАгропромбанк-BSGY-947,16-03-2014,09:37:50,успешно,нет,0.0
юр. лицо,получение средств,2200.31,безналичный,Гомель,БелАгропромбанк-FIKC-875,21-03-2020,04:20:58,успешно,нет,0.0
физ. лицо,списание средств,4966.31,наличный,Брест,БелАгропромбанк-FAOF-669,11-01-2012,20:38:04,недостаточно средств,нет,0.0
физ. лицо,получение средств,27.81,наличный,Минск,БелАгропромбанк-MYOL-237,16-03-2010,06:28:42,успешно,нет,0.0
юр. лицо,получение средств,3274.67,наличный,Брест,БелАгропромбанк-CXGK-652,20-12-2005,21:48:41,успешно,нет,0.0
физ. лицо,получение средств,4239.94,наличный,Могилев,БелАгропромбанк-XAAD-400,08-09-2017,05:54:41,успешно,нет,0.0
юр. лицо,получение средств,1310.2,наличный,Гродно,БелАгропромбанк-DGYS-192,28-09-2003,19:04:42,успешно,нет,0.0
физ. лицо,списание средств,306.74,наличный,Минск,БелАгропромбанк-CDZL-571,16-09-2008,15:12:16,недостаточно средств,да,4.34
физ. лицо,списание средств,1730.84,наличный,Брест,БелАгропромбанк-FDAV-018,25-07-2002,13:45:22,успешно,нет,0.0
юр. лицо,списание средств,2131.55,безналичный,Брест,БелАгропромбанк-SBGY-755,30-09-2006,06:52:21,неправильный ввод пин-кода,да,193.42
юр. лицо,получение средств,2515.43,наличный,Минск,БелАгропромбанк-BTOE-956,07-06-2006,07:21:16,успешно,нет,0.0
юр. лицо,списание средств,865.29,безналичный,Брест,БелАгропромбанк-LUQZ-313,18-07-2000,16:02:52,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,3323.42,наличный,Витебск,БелАгропромбанк-XHVM-391,19-04-2022,15:08:57,успешно,нет,0.0
физ. лицо,списание средств,1738.21,безналичный,Гомель,БелАгропромбанк-YFWN-997,03-01-2021,13:29:33,неправильный ввод пин-кода,да,77.48
физ. лицо,списание средств,2567.12,безналичный,Минск,БелАгропромбанк-VRKL-338,28-06-2016,14:02:35,неправильный ввод пин-кода,да,223.9
физ. лицо,списание средств,3903.52,наличный,Могилев,БелАгропромбанк-DZTP-822,08-11-2019,22:40:57,недостаточно средств,да,130.21
физ. лицо,получение средств,1420.43,наличный,Гомель,БелАгропромбанк-ALDZ-338,07-11-2002,10:42:31,успешно,нет,0.0
юр. лицо,получение средств,1535.12,безналичный,Витебск,БелАгропромбанк-XYCH-851,29-01-2023,04:51:53,успешно,нет,0.0
юр. лицо,списание средств,4627.41,наличный,Могилев,БелАгропромбанк-GVRZ-149,07-02-2013,01:55:58,неправильный ввод пин-кода,да,242.97
юр. лицо,списание средств,3526.71,безналичный,Витебск,БелАгропромбанк-YWYI-745,25-02-2009,09:55:28,успешно,нет,0.0
юр. лицо,списание средств,4603.23,наличный,Витебск,БелАгропромбанк-JNMY-269,09-02-2015,07:32:49,успешно,да,65.01
юр. лицо,получение средств,4276.38,наличный,Гродно,БелАгропромбанк-VZAO-586,07-10-2017,17:42:01,успешно,нет,0.0
юр. лицо,получение средств,3755.37,наличный,Гомель,БелАгропромбанк-BUQM-145,29-08-2017,22:08:08,успешно,нет,0.0
физ. лицо,списание средств,1075.26,безналичный,Могилев,БелАгропромбанк-FZPY-758,25-11-2006,02:30:01,недостаточно средств,нет,0.0
юр. лицо,получение средств,1291.96,наличный,Минск,БелАгропромбанк-CVOL-529,19-07-2016,06:27:56,успешно,нет,0.0
юр. лицо,получение средств,2611.37,безналичный,Могилев,БелАгропромбанк-VQTH-083,15-08-2004,00:13:15,успешно,нет,0.0
юр. лицо,списание средств,2476.0,наличный,Гродно,БелАгропромбанк-UFYP-299,08-09-2015,15:46:03,недостаточно средств,да,150.32
юр. лицо,списание средств,530.47,безналичный,Брест,БелАгропромбанк-KBRB-022,07-12-2006,17:13:09,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,234.55,безналичный,Брест,БелАгропромбанк-WEZQ-502,22-06-2013,16:06:09,успешно,нет,0.0
физ. лицо,списание средств,2596.18,наличный,Витебск,БелАгропромбанк-GZJA-519,21-08-2020,15:56:49,успешно,да,91.59
юр. лицо,списание средств,216.23,безналичный,Витебск,БелАгропромбанк-KEMY-601,26-06-2011,00:32:49,успешно,да,15.81
юр. лицо,получение средств,1158.41,безналичный,Брест,БелАгропромбанк-GFPM-036,14-06-2006,17:45:44,успешно,нет,0.0
физ. лицо,получение средств,46.77,безналичный,Гродно,БелАгропромбанк-OAUV-527,27-10-2016,00:07:49,успешно,нет,0.0
физ. лицо,списание средств,3422.13,безналичный,Витебск,БелАгропромбанк-FACJ-302,01-02-2017,07:36:26,успешно,да,143.48
юр. лицо,получение средств,2604.11,наличный,Гродно,БелАгропромбанк-HFVA-123,05-06-2006,14:25:07,успешно,нет,0.0
юр. лицо,списание средств,2446.54,наличный,Гомель,БелАгропромбанк-STEW-661,26-10-2004,18:42:31,недостаточно средств,да,155.29
физ. лицо,списание средств,1447.61,безналичный,Витебск,БелАгропромбанк-EIBS-007,04-04-2003,21:28:12,недостаточно средств,нет,0.0
физ. лицо,списание средств,4165.67,наличный,Гродно,БелАгропромбанк-OXLL-276,30-12-2021,06:10:29,успешно,нет,0.0
физ. лицо,списание средств,2660.09,наличный,Витебск,БелАгропромбанк-AQJA-132,02-10-2005,18:32:07,недостаточно средств,нет,0.0
физ. лицо,списание средств,2982.22,наличный,Гродно,БелАгропромбанк-IQCZ-181,14-07-2018,03:21:14,успешно,да,70.53
