Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
юр. лицо,списание средств,1341.86,безналичный,Брест,Белинвестбанк-XELJ-091,28-06-2011,04:41:02,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,1741.89,наличный,Гомель,Белинвестбанк-BSSP-377,09-05-2023,09:18:22,успешно,нет,0.0
юр. лицо,получение средств,2208.7,наличный,Гродно,Белинвестбанк-BYRS-112,13-12-2013,14:49:46,успешно,нет,0.0
юр. лицо,списание средств,2310.08,наличный,Минск,Белинвестбанк-WHAG-885,11-02-2018,03:37:55,недостаточно средств,да,140.66
юр. лицо,получение средств,3158.18,наличный,Могилев,Белинвестбанк-JEGS-970,12-11-2001,17:25:26,успешно,нет,0.0
юр. лицо,получение средств,4631.7,безналичный,Брест,Белинвестбанк-KWXG-364,25-03-2023,09:07:19,успешно,нет,0.0
юр. лицо,получение средств,2820.99,безналичный,Витебск,Белинвестбанк-DLWM-479,14-07-2014,18:54:29,успешно,нет,0.0
физ. лицо,списание средств,883.16,наличный,Гомель,Белинвестбанк-UMYE-494,09-10-2006,07:39:40,успешно,нет,0.0
физ. лицо,списание средств,4603.28,безналичный,Гродно,Белинвестбанк-LFNI-010,02-11-2010,07:18:35,недостаточно средств,да,385.32
юр. лицо,получение средств,1488.09,наличный,Минск,Белинвестбанк-SUFC-418,19-12-2007,15:03:40,успешно,нет,0.0
физ. лицо,списание средств,4823.09,наличный,Витебск,Белинвестбанк-EGKJ-373,29-09-2005,03:29:38,успешно,нет,0.0
юр. лицо,получение средств,96.74,наличный,Гродно,Белинвестбанк-MOQY-028,05-01-2008,12:50:19,успешно,нет,0.0
физ. лицо,списание средств,357.29,наличный,Витебск,Белинвестбанк-AJXZ-151,07-02-2010,00:05:52,недостаточно средств,нет,0.0
юр. лицо,списание средств,4757.26,наличный,Брест,Белинвестбанк-NREN-660,01-10-2001,20:37:45,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,3305.65,наличный,Гомель,Белинвестбанк-VWFR-590,26-02-2023,00:20:22,недостаточно средств,нет,0.0
юр. лицо,получение средств,1020.13,безналичный,Гродно,Белинвестбанк-RHHF-607,28-01-2020,11:51:39,успешно,нет,0.0
юр. лицо,получение средств,3917.68,безналичный,Гомель,Белинвестбанк-NSVU-566,11-12-2010,08:27:09,успешно,нет,0.0
физ. лицо,получение средств,842.26,наличный,Гродно,Белинвестбанк-OTLU-739,03-06-2014,15:38:26,успешно,нет,0.0
юр. лицо,получение средств,1358.69,безналичный,Гродно,Белинвестбанк-LPIM-756,09-09-2008,14:42:25,успешно,нет,0.0
юр. лицо,списание средств,2924.93,безналичный,Могилев,Белинвестбанк-QJTM-844,18-12-2017,22:14:11,недостаточно средств,нет,0.0
физ. лицо,списание средств,79.28,безналичный,Брест,Белинвестбанк-QYAT-428,20-09-2013,06:19:02,успешно,нет,0.0
физ. лицо,получение средств,4613.83,безналичный,Гродно,Белинвестбанк-VHLQ-698,14-11-2016,16:41:33,успешно,нет,0.0
юр. лицо,списание средств,3134.2,наличный,Гродно,Белинвестбанк-IDKH-097,26-04-2000,18:27:06,успешно,да,212.7
юр. лицо,получение средств,3248.55,наличный,Минск,Белинвестбанк-YVZA-435,02-06-2005,16:31:46,успешно,нет,0.0
юр. лицо,списание средств,663.26,безналичный,Могилев,Белинвестбанк-UUFW-928,28-04-2005,12:57:10,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,3598.75,безналичный,Гродно,Белинвестбанк-ADKZ-942,09-10-2020,09:34:36,успешно,нет,0.0
физ. лицо,получение средств,1819.73,безналичный,Гродно,Белинвестбанк-SWHW-880,09-08-2000,07:06:46,успешно,нет,0.0
физ. лицо,списание средств,3021.09,безналичный,Гомель,Белинвестбанк-GSZN-737,01-11-2003,10:46:53,недостаточно средств,нет,0.0
физ. лицо,получение средств,1279.21,наличный,Могилев,Белинвестбанк-TISJ-217,05-03-2009,08:50:39,успешно,нет,0.0
физ. лицо,получение средств,381.44,наличный,Гродно,Белинвестбанк-NMPM-323,26-10-2020,15:51:58,успешно,нет,0.0
физ. лицо,списание средств,1447.92,наличный,Минск,Белинвестбанк-EWYE-193,13-06-2023,04:19:29,недостаточно средств,да,88.95
физ. лицо,получение средств,525.54,наличный,Минск,Белинвестбанк-OXOS-784,06-09-2008,13:25:18,успешно,нет,0.0
юр. лицо,списание средств,2559.74,наличный,Витебск,Белинвестбанк-YCTX-087,01-08-2004,12:36:17,недостаточно средств,да,227.59
юр. лицо,списание средств,1637.3,безналичный,Гомель,Белинвестбанк-MWDW-936,01-11-2018,00:52:06,успешно,да,144.09
физ. лицо,получение средств,4782.82,безналичный,Минск,Белинвестбанк-JTTP-796,18-07-2012,11:29:51,успешно,нет,0.0
физ. лицо,получение средств,2120.92,наличный,Брест,Белинвестбанк-PTKF-299,16-03-2001,05:29:54,успешно,нет,0.0
физ. лицо,получение средств,1981.57,наличный,Могилев,Белинвестбанк-UNVR-274,10-01-2018,04:04:41,успешно,нет,0.0
юр. лицо,получение средств,2616.42,безналичный,Витебск,Белинвестбанк-CRKY-627,28-06-2023,22:59:48,успешно,нет,0.0
физ. лицо,списание средств,75.24,наличный,Минск,Белинвестбанк-DLUJ-916,12-06-2010,01:24:47,неправильный ввод пин-кода,да,4.25
юр. лицо,получение средств,2147.46,наличный,Могилев,Белинвестбанк-SXNY-746,10-01-2007,02:57:53,успешно,нет,0.0
юр. лицо,списание средств,3561.15,наличный,Гродно,Белинвестбанк-NEGG-989,31-07-2015,03:22:27,недостаточно средств,да,55.36
юр. лицо,получение средств,4648.51,наличный,Витебск,Белинвестбанк-BDZC-075,22-10-2015,03:54:09,успешно,нет,0.0
физ. лицо,получение средств,575.12,наличный,Минск,Белинвестбанк-ZVON-306,01-06-2013,22:01:26,успешно,нет,0.0
юр. лицо,списание средств,2801.13,безналичный,Гродно,Белинвестбанк-UKCF-538,27-02-2016,04:12:06,успешно,нет,0.0
юр. лицо,получение средств,3925.46,наличный,Брест,Белинвестбанк-ESHC-332,01-01-2022,05:51:48,успешно,нет,0.0
физ. лицо,получение средств,3652.17,наличный,Витебск,Белинвестбанк-OHYD-701,19-04-2017,23:01:02,успешно,нет,0.0
юр. лицо,списание средств,1903.76,безналичный,Гомель,Белинвестбанк-MVSU-500,21-03-2015,10:52:40,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,3949.12,наличный,Гродно,Белинвестбанк-AWFW-500,13-05-2013,15:15:01,успешно,нет,0.0
физ. лицо,получение средств,3602.97,наличный,Витебск,Белинвестбанк-XMTQ-129,18-10-2011,22:19:39,успешно,нет,0.0
физ. лицо,получение средств,1209.02,наличный,Витебск,Белинвестбанк-JCMA-803,09-02-2007,16:42:04,успешно,нет,0.0
физ. лицо,получение средств,3610.35,безналичный,Гродно,Белинвестбанк-TYUP-099,22-01-2000,14:14:33,успешно,нет,0.0
физ. лицо,получение средств,4746.81,наличный,Минск,Белинвестбанк-EVAF-224,29-08-2015,20:02:15,успешно,нет,0.0
юр. лицо,получение средств,2382.6,безналичный,Гомель,Белинвестбанк-IXUE-477,03-04-2016,20:37:52,успешно,нет,0.0
физ. лицо,получение средств,852.57,безналичный,Могилев,Белинвестбанк-IQWT-161,09-01-2000,23:56:25,успешно,нет,0.0
юр. лицо,получение средств,380.17,безналичный,Минск,Белинвестбанк-RGOZ-478,26-09-2004,12:00:44,успешно,нет,0.0
физ. лицо,получение средств,3008.21,наличный,Гомель,Белинвестбанк-NCOV-582,08-08-2015,18:12:24,успешно,нет,0.0
физ. лицо,списание средств,2887.95,безналичный,Брест,Белинвестбанк-NRXL-280,21-06-2017,05:00:22,неправильный ввод пин-кода,да,208.47
физ. лицо,получение средств,3060.37,наличный,Витебск,Белинвестбанк-AMAI-745,28-07-2001,13:51:17,успешно,нет,0.0
физ. лицо,получение средств,1729.24,безналичный,Брест,Белинвестбанк-UIFK-088,04-01-2018,23:01:47,успешно,нет,0.0
физ. лицо,получение средств,179.52,наличный,Гомель,Белинвестбанк-OEJI-860,21-10-2019,07:23:24,успешно,нет,0.0
физ. лицо,списание средств,2257.92,безналичный,Минск,Белинвестбанк-MJOL-596,27-04-2015,14:22:57,успешно,нет,0.0
физ. лицо,получение средств,4360.99,наличный,Минск,Белинвестбанк-KTED-184,22-07-2000,01:33:43,успешно,нет,0.0
юр. лицо,получение средств,107.29,наличный,Могилев,Белинвестбанк-HBYI-279,10-08-2013,16:04:52,успешно,нет,0.0
юр. лицо,списание средств,1710.64,наличный,Минск,Белинвестбанк-EKIB-212,03-05-2021,23:11:19,успешно,нет,0.0
физ. лицо,получение средств,1295.22,наличный,Минск,Белинвестбанк-ABZN-182,23-12-2002,16:27:03,успешно,нет,0.0
физ. лицо,получение средств,2456.38,безналичный,Гомель,Белинвестбанк-QEIA-886,14-10-2008,12:13:19,успешно,нет,0.0
физ. лицо,списание средств,1086.32,наличный,Могилев,Белинвестбанк-CJOM-932,18-05-2023,08:17:34,успешно,да,22.65
физ. лицо,получение средств,3766.48,наличный,Гродно,Белинвестбанк-VMYS-518,28-11-2020,17:50:34,успешно,нет,0.0
физ. лицо,списание средств,3583.34,наличный,Брест,Белинвестбанк-BQTI-971,03-12-2004,05:12:02,успешно,нет,0.0
физ. лицо,получение средств,3661.3,безналичный,Могилев,Белинвестбанк-BTVZ-359,11-07-2000,02:26:45,успешно,нет,0.0
физ. лицо,получение средств,1655.09,наличный,Витебск,Белинвестбанк-XGEA-663,09-07-2007,04:45:27,успешно,нет,0.0
юр. лицо,списание средств,385.99,безналичный,Могилев,Белинвестбанк-AESF-089,07-12-2013,11:34:40,недостаточно средств,да,11.68
юр. лицо,получение средств,894.08,наличный,Витебск,Белинвестбанк-XSDO-429,12-02-2005,17:23:22,успешно,нет,0.0
физ. лицо,получение средств,116.55,наличный,Гродно,Белинвестбанк-NDGN-356,20-09-2002,08:42:38,успешно,нет,0.0
физ. лицо,списание средств,1661.19,наличный,Брест,Белинвестбанк-POPL-030,12-04-2014,13:24:46,недостаточно средств,нет,0.0
юр. лицо,списание средств,3032.49,наличный,Минск,Белинвестбанк-ONOL-979,11-12-2005,14:52:40,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,2636.47,безналичный,Брест,Белинвестбанк-WPWW-749,08-02-2014,09:25:39,недостаточно средств,нет,0.0
юр. лицо,получение средств,4719.93,наличный,Гродно,Белинвестбанк-TXEE-750,18-03-2002,20:15:13,успешно,нет,0.0
юр. лицо,получение средств,3410.38,безналичный,Витебск,Белинвестбанк-EERZ-481,20-03-2000,09:31:03,успешно,нет,0.0
физ. лицо,списание средств,3668.39,наличный,Витебск,Белинвестбанк-TEGT-959,20-11-2004,04:40:39,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,4721.98,наличный,Брест,Белинвестбанк-TNIP-756,04-01-2007,16:56:09,успешно,нет,0.0
физ. лицо,списание средств,4257.05,безналичный,Могилев,Белинвестбанк-PBXP-020,09-03-2010,06:02:49,недостаточно средств,нет,0.0
юр. лицо,списание средств,2390.55,наличный,Витебск,Белинвестбанк-FWNF-639,08-01-2020,04:48:17,успешно,нет,0.0
физ. лицо,получение средств,4237.44,наличный,Брест,Белинвестбанк-UDEX-352,26-05-2024,07:04:13,успешно,нет,0.0
физ. лицо,получение средств,1599.35,безналичный,Витебск,Белинвестбанк-ANCH-244,25-05-2009,13:50:04,успешно,нет,0.0
физ. лицо,списание средств,4357.62,наличный,Могилев,Белинвестбанк-AORU-635,02-03-2023,22:19:30,успешно,нет,0.0
юр. лицо,получение средств,3518.72,наличный,Могилев,Белинвестбанк-DQAO-802,30-09-2019,16:12:20,успешно,нет,0.0
юр. лицо,списание средств,979.33,безналичный,Гродно,Белинвестбанк-QSIS-380,18-11-2015,21:18:18,успешно,нет,0.0
юр. лицо,списание средств,1386.77,наличный,Минск,Белинвестбанк-CTDS-206,23-04-2011,01:28:04,недостаточно средств,нет,0.0
физ. лицо,списание средств,2151.19,наличный,Гродно,Белинвестбанк-FHRQ-820,01-07-2017,20:59:17,неправильный ввод пин-кода,да,50.06
юр. лицо,списание средств,1739.18,наличный,Могилев,Белинвестбанк-BJLU-429,20-11-2014,00:43:30,неправильный ввод пин-кода,да,44.72
юр. лицо,списание средств,2576.21,безналичный,Гродно,Белинвестбанк-LHNQ-465,07-11-2009,19:12:59,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,1834.98,наличный,Брест,Белинвестбанк-XGRA-037,01-02-2017,20:02:23,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,1815.78,наличный,Витебск,Белинвестбанк-YUDB-274,08-06-2022,19:58:29,недостаточно средств,да,52.46
физ. лицо,получение средств,3501.87,безналичный,Брест,Белинвестбанк-VWVO-113,05-12-2018,04:00:17,успешно,нет,0.0
юр. лицо,получение средств,895.11,безналичный,Могилев,Белинвестбанк-ZJAZ-732,07-11-2011,17:45:52,успешно,нет,0.0
физ. лицо,списание средств,2101.3,наличный,Гомель,Белинвестбанк-HUBU-042,02-03-2002,15:09:14,недостаточно средств,да,55.89
юр. лицо,получение средств,2935.15,наличный,Витебск,Белинвестбанк-BHDA-516,23-09-2005,07:49:41,успешно,нет,0.0
юр. лицо,получение средств,3563.51,безналичный,Гродно,Белинвестбанк-FQFU-477,24-01-2016,17:53:37,успешно,нет,0.0
юр. лицо,получение средств,3699.83,безналичный,Витебск,Белинвестбанк-JACW-486,08-02-2004,00:39:25,успешно,нет,0.0
юр. лицо,списание средств,3557.09,наличный,Витебск,Белинвестбанк-DYAH-583,09-11-2000,22:35:40,успешно,нет,0.0
физ. лицо,списание средств,3481.02,безналичный,Брест,Белинвестбанк-UAMV-199,05-11-2017,17:01:29,неправильный ввод пин-кода,да,181.42
физ. лицо,получение средств,1206.03,безналичный,Могилев,Белинвестбанк-FDEV-324,15-07-2019,07:22:45,успешно,нет,0.0
физ. лицо,списание средств,1320.36,наличный,Витебск,Белинвестбанк-HCJD-549,16-03-2015,20:55:17,успешно,нет,0.0
физ. лицо,получение средств,3456.44,безналичный,Витебск,Белинвестбанк-WNXJ-859,05-08-2011,14:06:58,успешно,нет,0.0
физ. лицо,получение средств,3371.0,наличный,Гомель,Белинвестбанк-TLVF-612,18-02-2017,18:03:56,успешно,нет,0.0
физ. лицо,списание средств,3423.57,наличный,Могилев,Белинвестбанк-RJCO-393,10-09-2022,07:44:42,недостаточно средств,нет,0.0
юр. лицо,списание средств,3746.56,безналичный,Гродно,Белинвестбанк-REHP-575,26-05-2010,11:17:15,успешно,нет,0.0
юр. лицо,списание средств,1131.94,безналичный,Витебск,Белинвестбанк-XMTP-909,23-06-2022,18:18:59,неправильный ввод пин-кода,да,97.16
физ. лицо,получение средств,3743.93,наличный,Витебск,Белинвестбанк-SFLM-623,24-10-2000,09:00:49,успешно,нет,0.0
физ. лицо,получение средств,3018.87,наличный,Брест,Белинвестбанк-XUEL-143,03-10-2007,08:58:58,успешно,нет,0.0
физ. лицо,получение средств,3202.2,безналичный,Минск,Белинвестбанк-DIQQ-071,28-02-2017,01:29:26,успешно,нет,0.0
физ. лицо,списание средств,4080.16,наличный,Брест,Белинвестбанк-TTAM-331,07-08-2024,06:56:40,неправильный ввод пин-кода,да,83.8
физ. лицо,получение средств,3189.38,наличный,Гродно,Белинвестбанк-XOQA-365,14-07-2006,23:48:08,успешно,нет,0.0
физ. лицо,получение средств,4763.77,безналичный,Гомель,Белинвестбанк-PXTI-028,02-09-2007,08:49:28,успешно,нет,0.0
юр. лицо,получение средств,3758.13,наличный,Минск,Белинвестбанк-EEIU-619,11-09-2022,20:04:29,успешно,нет,0.0
физ. лицо,получение средств,3657.92,наличный,Гомель,Белинвестбанк-CZGS-665,12-05-2008,08:11:31,успешно,нет,0.0
юр. лицо,списание средств,401.24,наличный,Минск,Белинвестбанк-ICHB-814,23-08-2018,11:29:47,неправильный ввод пин-кода,да,15.37
физ. лицо,списание средств,4255.63,безналичный,Гродно,Белинвестбанк-MPDJ-817,08-07-2014,17:07:37,успешно,нет,0.0
юр. лицо,списание средств,2449.87,наличный,Минск,Белинвестбанк-KAPT-534,16-09-2015,19:08:56,неправильный ввод пин-кода,да,213.16
физ. лицо,списание средств,4291.01,безналичный,Брест,Белинвестбанк-EQJE-184,27-10-2023,21:20:35,недостаточно средств,нет,0.0
юр. лицо,получение средств,2661.91,безналичный,Гродно,Белинвестбанк-BVHN-222,14-05-2000,05:17:12,успешно,нет,0.0
физ. лицо,получение средств,2147.94,наличный,Гродно,Белинвестбанк-YZYM-430,12-05-2007,10:21:47,успешно,нет,0.0
физ. лицо,получение средств,4972.31,наличный,Брест,Белинвестбанк-FFWR-704,12-03-2010,15:43:39,успешно,нет,0.0
физ. лицо,получение средств,4795.98,наличный,Минск,Белинвестбанк-FEQM-944,17-01-2018,10:44:37,успешно,нет,0.0
юр. лицо,списание средств,3434.71,безналичный,Гомель,Белинвестбанк-MTRJ-870,13-06-2012,04:40:54,неправильный ввод пин-кода,да,132.48
физ. лицо,получение средств,4851.48,наличный,Гродно,Белинвестбанк-PGPY-098,21-08-2022,02:53:34,успешно,нет,0.0
юр. лицо,получение средств,3475.89,наличный,Минск,Белинвестбанк-GNGL-226,24-06-2022,13:05:16,успешно,нет,0.0
физ. лицо,списание средств,2064.97,наличный,Могилев,Белинвестбанк-DIIN-873,25-01-2001,15:09:17,недостаточно средств,нет,0.0
физ. лицо,списание средств,3274.56,наличный,Могилев,Белинвестбанк-VJUS-431,09-01-2017,01:30:40,недостаточно средств,да,185.77
юр. лицо,получение средств,4604.82,безналичный,Минск,Белинвестбанк-LYDZ-634,09-10-2020,23:32:27,успешно,нет,0.0
юр. лицо,списание средств,3388.09,безналичный,Гомель,Белинвестбанк-BVYZ-866,23-07-2009,04:56:02,неправильный ввод пин-кода,да,82.47
юр. лицо,списание средств,3007.76,наличный,Минск,Белинвестбанк-ALGC-977,09-09-2012,17:36:44,успешно,да,229.64
физ. лицо,списание средств,1403.1,безналичный,Гомель,Белинвестбанк-FNPE-934,04-04-2013,13:09:57,неправильный ввод пин-кода,да,51.38
физ. лицо,получение средств,872.54,наличный,Гродно,Белинвестбанк-PQDL-129,14-07-2024,17:03:29,успешно,нет,0.0
юр. лицо,списание средств,3876.23,безналичный,Брест,Белинвестбанк-NQLS-518,09-09-2023,07:20:54,успешно,да,367.25
юр. лицо,получение средств,728.75,наличный,Минск,Белинвестбанк-CUSW-235,08-04-2010,18:27:55,успешно,нет,0.0
физ. лицо,списание средств,1764.64,безналичный,Витебск,Белинвестбанк-LOME-247,04-09-2019,05:43:39,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,1791.91,безналичный,Витебск,Белинвестбанк-YKDY-014,25-07-2004,05:36:27,недостаточно средств,да,156.12
физ. лицо,списание средств,74.69,безналичный,Могилев,Белинвестбанк-LHVS-955,19-12-2024,10:34:37,успешно,да,1.43
физ. лицо,получение средств,3965.18,наличный,Минск,Белинвестбанк-YMVM-699,22-02-2008,06:06:21,успешно,нет,0.0
физ. лицо,получение средств,1251.02,наличный,Минск,Белинвестбанк-IIUK-628,10-07-2013,13:32:59,успешно,нет,0.0
физ. лицо,получение средств,4234.26,наличный,Гродно,Белинвестбанк-OWJZ-804,10-12-2004,12:09:08,успешно,нет,0.0
юр. лицо,списание средств,2307.34,наличный,Гомель,Белинвестбанк-QCON-807,15-01-2002,11:21:20,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,481.55,наличный,Гомель,Белинвестбанк-TTAD-197,06-04-2014,20:19:38,успешно,нет,0.0
физ. лицо,списание средств,1492.94,безналичный,Могилев,Белинвестбанк-BAJV-239,03-05-2009,01:38:01,успешно,да,18.1
юр. лицо,списание средств,2912.6,наличный,Минск,Белинвестбанк-PVJV-104,25-12-2021,00:18:40,недостаточно средств,нет,0.0
юр. лицо,получение средств,301.22,наличный,Гродно,Белинвестбанк-LOTB-710,25-09-2022,22:59:20,успешно,нет,0.0
юр. лицо,списание средств,136.91,безналичный,Брест,Белинвестбанк-TOSZ-842,09-01-2002,13:01:47,недостаточно средств,нет,0.0
физ. лицо,получение средств,2777.42,безналичный,Минск,Белинвестбанк-JGDD-888,06-06-2000,13:01:01,успешно,нет,0.0
юр. лицо,получение средств,679.92,безналичный,Гомель,Белинвестбанк-HSMQ-862,28-01-2018,14:38:51,успешно,нет,0.0
физ. лицо,получение средств,3756.67,безналичный,Витебск,Белинвестбанк-JKPN-504,29-03-2019,04:22:27,успешно,нет,0.0
юр. лицо,списание средств,2946.6,наличный,Минск,Белинвестбанк-DVQQ-676,24-02-2013,22:51:17,недостаточно средств,да,152.58
юр. лицо,списание средств,2103.44,наличный,Гомель,Белинвестбанк-VQUS-994,21-10-2007,14:02:31,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,393.67,безналичный,Могилев,Белинвестбанк-OBBY-722,04-04-2020,21:32:04,неправильный ввод пин-кода,да,22.05
физ. лицо,списание средств,403.6,безналичный,Брест,Белинвестбанк-BDUU-205,30-01-2014,08:57:25,недостаточно средств,да,5.75
юр. лицо,получение средств,1102.74,наличный,Гомель,Белинвестбанк-GHRX-682,14-07-2006,17:18:06,успешно,нет,0.0
юр. лицо,получение средств,4546.39,наличный,Гродно,Белинвестбанк-UNPI-931,07-10-2001,18:34:57,успешно,нет,0.0
физ. лицо,списание средств,3681.78,наличный,Гродно,Белинвестбанк-VHJX-629,12-06-2015,20:55:21,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,4100.37,наличный,Гомель,Белинвестбанк-CMSJ-851,28-06-2012,14:10:07,недостаточно средств,нет,0.0
физ. лицо,получение средств,505.57,наличный,Минск,Белинвестбанк-NQYH-316,12-05-2000,22:04:26,успешно,нет,0.0
юр. лицо,получение средств,4713.45,наличный,Брест,Белинвестбанк-URXD-078,27-08-2018,13:20:38,успешно,нет,0.0
физ. лицо,списание средств,1440.38,наличный,Гродно,Белинвестбанк-HJIQ-716,23-01-2007,07:34:02,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,1434.7,наличный,Могилев,Белинвестбанк-URXC-454,01-10-2005,01:02:47,неправильный ввод пин-кода,да,21.47
юр. лицо,списание средств,3736.73,наличный,Гродно,Белинвестбанк-IKDI-225,26-11-2024,02:13:31,недостаточно средств,нет,0.0
юр. лицо,списание средств,2643.24,наличный,Минск,Белинвестбанк-NBDG-819,17-01-2014,17:43:33,недостаточно средств,да,75.0
юр. лицо,получение средств,2841.97,наличный,Гомель,Белинвестбанк-MIZV-266,28-02-2010,08:31:24,успешно,нет,0.0
юр. лицо,получение средств,4053.0,безналичный,Могилев,Белинвестбанк-VLZR-968,20-06-2008,02:06:23,успешно,нет,0.0
физ. лицо,получение средств,4524.01,наличный,Могилев,Белинвестбанк-BGSO-378,16-06-2018,16:16:26,успешно,нет,0.0
юр. лицо,списание средств,3804.37,наличный,Могилев,Белинвестбанк-ZGZE-866,17-10-2004,21:38:59,недостаточно средств,да,76.7
физ. лицо,списание средств,2124.56,безналичный,Могилев,Белинвестбанк-JYUZ-153,27-02-2010,23:09:35,успешно,да,173.65
физ. лицо,получение средств,4019.64,безналичный,Брест,Белинвестбанк-XVQK-651,04-09-2006,08:18:28,успешно,нет,0.0
физ. лицо,списание средств,2349.33,наличный,Гомель,Белинвестбанк-TSJB-073,09-10-2021,09:49:40,недостаточно средств,да,169.98
физ. лицо,получение средств,260.9,безналичный,Витебск,Белинвестбанк-SCAE-612,01-10-2001,06:58:50,успешно,нет,0.0
физ. лицо,списание средств,2859.59,наличный,Минск,Белинвестбанк-RBAU-148,04-04-2024,00:04:59,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,2705.77,безналичный,Гомель,Белинвестбанк-VVWS-612,18-08-2014,01:17:17,успешно,да,214.26
физ. лицо,списание средств,1659.31,наличный,Могилев,Белинвестбанк-CEOC-390,03-01-2015,07:28:07,недостаточно средств,нет,0.0
физ. лицо,списание средств,3225.6,наличный,Гродно,Белинвестбанк-DUKN-994,07-05-2014,16:03:41,успешно,нет,0.0
юр. лицо,списание средств,4570.76,наличный,Минск,Белинвестбанк-SGUQ-585,30-01-2014,13:54:12,недостаточно средств,нет,0.0
юр. лицо,получение средств,2997.13,безналичный,Гомель,Белинвестбанк-VLXF-921,30-07-2002,16:38:36,успешно,нет,0.0
юр. лицо,списание средств,3723.24,безналичный,Могилев,Белинвестбанк-IXIK-296,15-01-2021,07:13:36,успешно,нет,0.0
физ. лицо,получение средств,3228.73,безналичный,Витебск,Белинвестбанк-TBXM-062,05-03-2009,16:54:54,успешно,нет,0.0
физ. лицо,списание средств,3448.45,наличный,Гродно,Белинвестбанк-BWVY-346,02-10-2010,01:07:11,успешно,да,176.39
физ. лицо,списание средств,4916.78,безналичный,Минск,Белинвестбанк-BVYI-778,10-07-2001,11:03:03,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,2043.78,безналичный,Гродно,Белинвестбанк-QBFE-218,15-04-2020,07:03:04,успешно,нет,0.0
физ. лицо,получение средств,4333.44,наличный,Могилев,Белинвестбанк-PZNU-585,19-02-2008,05:51:25,успешно,нет,0.0
юр. лицо,списание средств,2188.46,безналичный,Гродно,Белинвестбанк-PECM-533,01-02-2002,15:57:55,успешно,нет,0.0
физ. лицо,списание средств,1621.33,наличный,Гродно,Белинвестбанк-KKKC-459,17-02-2009,02:57:30,неправильный ввод пин-кода,да,17.71
юр. лицо,списание средств,1234.43,наличный,Могилев,Белинвестбанк-PQZU-054,07-05-2018,15:46:07,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,3486.7,наличный,Гомель,Белинвестбанк-GKGI-588,19-08-2001,08:33:30,успешно,нет,0.0
юр. лицо,получение средств,254.63,наличный,Минск,Белинвестбанк-SGSD-059,28-11-2016,19:26:01,успешно,нет,0.0
юр. лицо,получение средств,3768.2,наличный,Могилев,Белинвестбанк-OWMF-064,04-11-2004,02:36:31,успешно,нет,0.0
физ. лицо,получение средств,2262.89,наличный,Гродно,Белинвестбанк-DBDK-676,15-05-2001,07:07:32,успешно,нет,0.0
юр. лицо,получение средств,3012.3,безналичный,Минск,Белинвестбанк-DXXM-769,07-05-2020,08:30:03,успешно,нет,0.0
физ. лицо,списание средств,813.13,наличный,Гомель,Белинвестбанк-OLTI-734,22-03-2017,05:14:02,недостаточно средств,да,21.18
физ. лицо,списание средств,3532.18,наличный,Брест,Белинвестбанк-JWUD-161,21-11-2022,01:11:14,успешно,нет,0.0
юр. лицо,списание средств,1694.82,безналичный,Минск,Белинвестбанк-XSZU-437,14-02-2021,04:43:00,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,2326.76,наличный,Брест,Белинвестбанк-HCRF-379,25-03-2023,18:59:32,успешно,нет,0.0
юр. лицо,списание средств,546.83,безналичный,Минск,Белинвестбанк-EGIU-903,01-05-2003,22:25:01,недостаточно средств,да,23.89
юр. лицо,получение средств,2338.14,наличный,Могилев,Белинвестбанк-CWVU-506,16-10-2003,18:02:15,успешно,нет,0.0
физ. лицо,списание средств,617.13,безналичный,Брест,Белинвестбанк-ZKLA-582,08-01-2023,22:29:50,успешно,нет,0.0
физ. лицо,списание средств,2477.44,безналичный,Гомель,Белинвестбанк-UEAV-001,02-02-2001,01:31:57,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,1764.86,наличный,Гомель,Белинвестбанк-NTJH-066,06-12-2005,23:44:21,успешно,нет,0.0
юр. лицо,списание средств,3454.26,наличный,Брест,Белинвестбанк-VMVR-906,25-05-2011,20:47:40,успешно,да,317.34
