Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
физ. лицо,списание средств,4273.06,наличный,Минск,Приорбанк-VKZG-725,30-07-2007,00:13:00,неправильный ввод пин-кода,да,80.45
физ. лицо,получение средств,1990.64,безналичный,Гродно,Приорбанк-ZFOY-363,09-02-2001,21:06:42,успешно,нет,0.0
физ. лицо,списание средств,1579.49,наличный,Брест,Приорбанк-DQLO-941,24-12-2019,16:57:03,недостаточно средств,да,93.32
юр. лицо,списание средств,1178.2,безналичный,Гродно,Приорбанк-BXAC-496,29-08-2009,19:18:08,недостаточно средств,нет,0.0
юр. лицо,получение средств,3768.48,безналичный,Минск,Приорбанк-NMIQ-309,18-07-2007,18:15:02,успешно,нет,0.0
физ. лицо,списание средств,3180.14,наличный,Могилев,Приорбанк-KFJR-305,21-09-2015,13:20:58,недостаточно средств,да,305.55
физ. лицо,списание средств,3491.86,безналичный,Могилев,Приорбанк-WDNE-219,15-03-2024,17:10:20,успешно,да,238.32
юр. лицо,получение средств,2297.08,безналичный,Могилев,Приорбанк-STME-462,22-07-2006,05:34:07,успешно,нет,0.0
юр. лицо,списание средств,622.36,наличный,Брест,Приорбанк-DBLR-620,25-07-2000,19:53:39,неправильный ввод пин-кода,да,48.12
юр. лицо,получение средств,1684.74,безналичный,Гомель,Приорбанк-YEDV-280,31-05-2021,03:00:40,успешно,нет,0.0
физ. лицо,списание средств,2625.48,безналичный,Могилев,Приорбанк-GLRQ-248,07-08-2008,21:46:12,недостаточно средств,да,86.43
юр. лицо,получение средств,745.83,наличный,Брест,Приорбанк-UFCK-411,22-01-2024,18:35:08,успешно,нет,0.0
физ. лицо,списание средств,389.27,наличный,Гомель,Приорбанк-HYJK-823,07-09-2013,13:30:53,неправильный ввод пин-кода,да,35.54
физ. лицо,списание средств,1319.92,безналичный,Минск,Приорбанк-YEJR-985,21-05-2005,09:41:52,недостаточно средств,да,23.64
физ. лицо,списание средств,1905.28,наличный,Гродно,Приорбанк-GJCQ-308,09-12-2019,08:18:54,недостаточно средств,да,26.78
юр. лицо,списание средств,1782.73,наличный,Витебск,Приорбанк-JJWZ-812,11-06-2007,19:19:13,недостаточно средств,да,115.36
юр. лицо,списание средств,4443.34,наличный,Гомель,Приорбанк-MKHH-004,13-12-2018,12:41:36,недостаточно средств,нет,0.0
юр. лицо,списание средств,2591.23,наличный,Брест,Приорбанк-PHWH-203,17-10-2017,12:56:56,недостаточно средств,нет,0.0
юр. лицо,списание средств,912.46,наличный,Витебск,Приорбанк-MTJM-896,09-08-2010,00:05:11,недостаточно средств,нет,0.0
физ. лицо,списание средств,1781.94,безналичный,Гродно,Приорбанк-EIIJ-935,27-05-2021,16:24:39,недостаточно средств,да,39.89
юр. лицо,списание средств,24.15,безналичный,Гомель,Приорбанк-XYUX-202,05-07-2009,10:27:33,недостаточно средств,нет,0.0
юр. лицо,списание средств,55.95,наличный,Витебск,Приорбанк-FLXM-303,09-04-2013,19:10:00,успешно,нет,0.0
физ. лицо,списание средств,651.28,наличный,Гродно,Приорбанк-GUZH-523,04-09-2004,12:10:41,недостаточно средств,да,38.62
физ. лицо,списание средств,3159.25,безналичный,Гомель,Приорбанк-FRJR-566,21-08-2004,20:12:26,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,4386.8,безналичный,Гомель,Приорбанк-AZAD-534,21-10-2011,16:52:48,неправильный ввод пин-кода,да,94.95
физ. лицо,получение средств,4527.14,безналичный,Витебск,Приорбанк-EBEQ-586,20-11-2006,05:51:58,успешно,нет,0.0
физ. лицо,списание средств,683.1,безналичный,Минск,Приорбанк-IFEI-196,21-01-2018,19:05:45,недостаточно средств,нет,0.0
юр. лицо,списание средств,2547.78,наличный,Могилев,Приорбанк-KDUS-966,04-11-2021,10:50:18,неправильный ввод пин-кода,да,75.22
юр. лицо,списание средств,2487.5,безналичный,Могилев,Приорбанк-LRGE-270,18-02-2019,17:35:54,успешно,да,56.68
юр. лицо,списание средств,199.65,наличный,Могилев,Приорбанк-LIHV-960,02-12-2006,00:55:04,неправильный ввод пин-кода,да,14.03
физ. лицо,списание средств,4589.75,наличный,Брест,Приорбанк-IAHL-180,22-04-2007,13:29:42,успешно,нет,0.0
юр. лицо,получение средств,4439.77,наличный,Могилев,Приорбанк-QDJH-961,10-11-2017,04:21:53,успешно,нет,0.0
физ. лицо,получение средств,4752.78,безналичный,Могилев,Приорбанк-TQAC-433,24-05-2006,02:17:29,успешно,нет,0.0
юр. лицо,получение средств,2917.71,наличный,Брест,Приорбанк-VTWE-018,08-09-2024,17:04:22,успешно,нет,0.0
юр. лицо,получение средств,2848.87,наличный,Брест,Приорбанк-KGJT-575,04-09-2017,17:02:27,успешно,нет,0.0
юр. лицо,получение средств,4604.58,наличный,Витебск,Приорбанк-PZDL-906,08-02-2021,17:40:00,успешно,нет,0.0
юр. лицо,списание средств,433.6,наличный,Гродно,Приорбанк-SLHM-493,07-11-2016,12:57:53,успешно,да,15.65
юр. лицо,получение средств,3268.21,безналичный,Могилев,Приорбанк-RIER-553,27-12-2019,00:09:14,успешно,нет,0.0
физ. лицо,получение средств,1982.13,наличный,Могилев,Приорбанк-OIBB-846,22-10-2021,02:09:37,успешно,нет,0.0
юр. лицо,списание средств,927.96,безналичный,Гомель,Приорбанк-YPHB-649,22-02-2013,12:08:08,неправильный ввод пин-кода,да,33.75
юр. лицо,списание средств,2776.9,наличный,Могилев,Приорбанк-PINM-639,22-01-2018,05:13:07,успешно,да,250.77
юр. лицо,получение средств,2223.11,безналичный,Минск,Приорбанк-MUCB-418,28-12-2007,11:56:07,успешно,нет,0.0
физ. лицо,списание средств,3207.55,наличный,Могилев,Приорбанк-EDTM-773,17-07-2000,19:13:22,неправильный ввод пин-кода,да,296.07
юр. лицо,получение средств,1814.82,безналичный,Могилев,Приорбанк-XQPI-391,31-12-2024,12:47:19,успешно,нет,0.0
физ. лицо,получение средств,436.65,безналичный,Витебск,Приорбанк-NORC-109,01-05-2011,00:42:58,успешно,нет,0.0
юр. лицо,списание средств,2940.43,безналичный,Гродно,Приорбанк-SATP-769,14-07-2004,06:33:33,недостаточно средств,нет,0.0
юр. лицо,списание средств,4162.71,наличный,Гомель,Приорбанк-WJFM-168,31-05-2024,10:20:21,успешно,нет,0.0
физ. лицо,списание средств,2257.13,безналичный,Гомель,Приорбанк-TBNP-456,18-11-2023,20:47:12,недостаточно средств,да,163.59
юр. лицо,списание средств,21.74,наличный,Минск,Приорбанк-HSQR-526,12-06-2010,04:22:17,неправильный ввод пин-кода,да,2.11
юр. лицо,списание средств,3665.83,безналичный,Брест,Приорбанк-OWJP-282,01-05-2020,12:21:41,успешно,нет,0.0
физ. лицо,получение средств,2455.58,наличный,Гомель,Приорбанк-BYUW-321,10-09-2012,08:27:40,успешно,нет,0.0
физ. лицо,списание средств,4969.42,безналичный,Могилев,Приорбанк-FOZZ-003,04-08-2013,17:38:55,неправильный ввод пин-кода,да,162.76
физ. лицо,списание средств,4506.97,наличный,Могилев,Приорбанк-HIWN-086,28-04-2010,12:34:29,успешно,нет,0.0
физ. лицо,списание средств,141.99,наличный,Брест,Приорбанк-ABOR-201,24-06-2015,10:22:00,неправильный ввод пин-кода,да,9.46
юр. лицо,списание средств,2258.33,безналичный,Витебск,Приорбанк-SSUA-021,30-11-2011,14:30:18,недостаточно средств,нет,0.0
физ. лицо,списание средств,4119.76,наличный,Гомель,Приорбанк-EVGU-619,09-09-2013,15:06:04,недостаточно средств,да,379.23
юр. лицо,списание средств,956.88,наличный,Гродно,Приорбанк-XMMF-460,12-03-2015,04:17:10,недостаточно средств,да,22.81
юр. лицо,получение средств,4974.86,безналичный,Гродно,Приорбанк-BOTX-747,09-09-2009,05:21:13,успешно,нет,0.0
юр. лицо,списание средств,2186.33,наличный,Могилев,Приорбанк-VQZE-640,16-01-2012,05:02:47,успешно,нет,0.0
физ. лицо,списание средств,3464.19,наличный,Минск,Приорбанк-URGP-355,23-10-2019,12:41:38,недостаточно средств,да,108.98
физ. лицо,списание средств,2721.33,безналичный,Брест,Приорбанк-UYUW-726,09-07-2014,23:49:25,недостаточно средств,нет,0.0
юр. лицо,получение средств,1977.14,безналичный,Могилев,Приорбанк-ZBXB-608,08-08-2005,16:03:46,успешно,нет,0.0
физ. лицо,получение средств,2796.14,безналичный,Гродно,Приорбанк-RXIM-536,17-11-2010,08:24:54,успешно,нет,0.0
физ. лицо,списание средств,1203.43,безналичный,Гродно,Приорбанк-MIEF-641,07-04-2009,23:10:13,недостаточно средств,да,111.67
физ. лицо,списание средств,626.83,наличный,Могилев,Приорбанк-YVAL-792,01-09-2010,21:02:13,недостаточно средств,да,32.71
юр. лицо,получение средств,4722.24,безналичный,Могилев,Приорбанк-LGOD-302,29-11-2018,09:55:39,успешно,нет,0.0
юр. лицо,списание средств,2207.9,наличный,Могилев,Приорбанк-ZUHU-417,29-05-2011,15:57:06,успешно,нет,0.0
юр. лицо,получение средств,2910.99,наличный,Брест,Приорбанк-LFIJ-086,12-10-2006,03:34:01,успешно,нет,0.0
физ. лицо,списание средств,2089.88,наличный,Брест,Приорбанк-NQJB-467,03-07-2000,21:30:16,успешно,нет,0.0
физ. лицо,получение средств,4634.51,наличный,Гомель,Приорбанк-GWGG-983,05-05-2012,00:00:37,успешно,нет,0.0
физ. лицо,списание средств,1365.27,наличный,Брест,Приорбанк-VOJM-856,01-05-2022,09:55:20,успешно,да,64.65
физ. лицо,списание средств,3715.74,безналичный,Минск,Приорбанк-WHLG-839,09-11-2005,03:29:41,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,2611.28,наличный,Могилев,Приорбанк-NUDZ-243,16-04-2015,16:52:29,успешно,нет,0.0
физ. лицо,получение средств,77.26,безналичный,Брест,Приорбанк-ZQDG-583,09-12-2002,00:55:04,успешно,нет,0.0
юр. лицо,получение средств,2472.16,наличный,Минск,Приорбанк-KNBG-929,26-06-2003,06:23:43,успешно,нет,0.0
юр. лицо,получение средств,3813.03,безналичный,Брест,Приорбанк-TZKT-681,07-07-2017,15:38:15,успешно,нет,0.0
юр. лицо,получение средств,2571.01,наличный,Витебск,Приорбанк-WFLF-858,01-03-2021,05:21:19,успешно,нет,0.0
физ. лицо,получение средств,4159.92,безналичный,Гомель,Приорбанк-CQTW-834,02-02-2008,01:41:17,успешно,нет,0.0
юр. лицо,списание средств,40.42,наличный,Минск,Приорбанк-DYVI-642,01-02-2007,13:04:41,недостаточно средств,да,3.8
юр. лицо,списание средств,594.59,наличный,Брест,Приорбанк-VGQI-843,30-03-2005,19:54:57,успешно,нет,0.0
физ. лицо,получение средств,3716.39,наличный,Гомель,Приорбанк-SWZN-323,23-09-2007,03:40:34,успешно,нет,0.0
юр. лицо,списание средств,3502.39,наличный,Гродно,Приорбанк-ERPY-744,10-08-2019,17:19:30,неправильный ввод пин-кода,да,271.71
физ. лицо,списание средств,1145.7,безналичный,Могилев,Приорбанк-ZFGF-787,29-08-2001,21:17:44,успешно,да,103.18
физ. лицо,получение средств,4657.13,наличный,Минск,Приорбанк-TRJB-951,11-10-2014,07:13:03,успешно,нет,0.0
юр. лицо,списание средств,1509.72,безналичный,Гомель,Приорбанк-ODPL-656,18-07-2006,04:05:01,неправильный ввод пин-кода,да,133.06
физ. лицо,получение средств,892.71,наличный,Витебск,Приорбанк-TNGP-046,18-01-2015,22:54:52,успешно,нет,0.0
юр. лицо,списание средств,75.96,наличный,Витебск,Приорбанк-MOMI-261,21-10-2024,13:01:03,недостаточно средств,нет,0.0
юр. лицо,списание средств,4020.8,безналичный,Брест,Приорбанк-OIUK-980,18-02-2013,18:23:12,неправильный ввод пин-кода,да,106.52
физ. лицо,получение средств,4277.49,безналичный,Минск,Приорбанк-CCXI-140,06-01-2019,22:00:29,успешно,нет,0.0
юр. лицо,получение средств,3849.86,безналичный,Витебск,Приорбанк-HOHC-682,09-05-2020,07:09:41,успешно,нет,0.0
юр. лицо,получение средств,3432.9,безналичный,Минск,Приорбанк-LDKS-648,22-09-2004,01:04:22,успешно,нет,0.0
физ. лицо,списание средств,390.8,наличный,Гродно,Приорбанк-OICA-512,01-05-2023,07:17:56,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,1002.59,наличный,Минск,Приорбанк-CERL-842,11-04-2003,14:49:35,недостаточно средств,нет,0.0
юр. лицо,получение средств,1114.89,безналичный,Гомель,Приорбанк-EJCT-619,20-07-2023,09:42:13,успешно,нет,0.0
физ. лицо,получение средств,4479.78,безналичный,Минск,Приорбанк-RLYF-299,21-03-2022,15:19:16,успешно,нет,0.0
физ. лицо,списание средств,3445.92,наличный,Минск,Приорбанк-MHZD-399,06-04-2010,10:49:17,недостаточно средств,нет,0.0
физ. лицо,получение средств,2870.99,безналичный,Гомель,Приорбанк-BNCR-567,08-02-2015,04:34:48,успешно,нет,0.0
юр. лицо,списание средств,2849.1,наличный,Гродно,Приорбанк-GVYP-212,25-03-2023,17:10:32,неправильный ввод пин-кода,да,198.1
физ. лицо,списание средств,3138.0,безналичный,Могилев,Приорбанк-MVVS-541,30-06-2009,00:11:46,успешно,нет,0.0
юр. лицо,списание средств,1585.09,безналичный,Гомель,Приорбанк-FQTM-237,12-08-2010,17:17:05,недостаточно средств,да,105.54
юр. лицо,списание средств,2796.91,безналичный,Гомель,Приорбанк-UNTO-839,25-11-2003,04:42:38,успешно,нет,0.0
юр. лицо,получение средств,2472.32,наличный,Могилев,Приорбанк-IQPT-376,21-03-2000,08:45:53,успешно,нет,0.0
юр. лицо,списание средств,4138.0,наличный,Брест,Приорбанк-ILYC-967,02-11-2010,01:37:52,недостаточно средств,да,66.35
юр. лицо,получение средств,86.39,наличный,Минск,Приорбанк-DEHV-094,20-11-2023,16:44:20,успешно,нет,0.0
физ. лицо,получение средств,3381.7,безналичный,Гомель,Приорбанк-JGVI-069,04-01-2014,08:38:42,успешно,нет,0.0
физ. лицо,получение средств,113.4,безналичный,Брест,Приорбанк-PNBH-368,12-11-2015,05:19:05,успешно,нет,0.0
физ. лицо,получение средств,3089.43,безналичный,Гродно,Приорбанк-UKUQ-640,18-02-2021,17:56:40,успешно,нет,0.0
физ. лицо,списание средств,4035.04,безналичный,Гомель,Приорбанк-CEDO-746,22-02-2014,03:07:13,успешно,да,105.49
физ. лицо,списание средств,2586.77,безналичный,Гомель,Приорбанк-RRJL-959,07-05-2024,03:58:46,успешно,да,139.94
юр. лицо,получение средств,1819.86,безналичный,Брест,Приорбанк-ZWZC-576,19-03-2024,01:41:10,успешно,нет,0.0
юр. лицо,получение средств,317.97,безналичный,Могилев,Приорбанк-DIZU-016,01-09-2006,15:39:31,успешно,нет,0.0
юр. лицо,списание средств,3845.87,наличный,Минск,Приорбанк-RTFX-253,23-11-2024,19:08:32,недостаточно средств,да,213.0
физ. лицо,получение средств,4038.63,наличный,Брест,Приорбанк-NEDP-740,21-09-2020,15:00:46,успешно,нет,0.0
юр. лицо,получение средств,994.42,безналичный,Витебск,Приорбанк-FYYX-840,01-04-2002,18:38:58,успешно,нет,0.0
физ. лицо,получение средств,788.62,наличный,Гомель,Приорбанк-ZCRV-753,23-07-2014,12:20:10,успешно,нет,0.0
юр. лицо,получение средств,487.4,наличный,Брест,Приорбанк-TUWB-807,05-04-2000,08:13:22,успешно,нет,0.0
физ. лицо,списание средств,2524.31,наличный,Витебск,Приорбанк-IIQQ-988,29-01-2010,21:27:31,недостаточно средств,да,90.14
юр. лицо,получение средств,3497.2,безналичный,Минск,Приорбанк-YNCM-046,07-02-2008,06:36:48,успешно,нет,0.0
физ. лицо,получение средств,4167.86,наличный,Гродно,Приорбанк-CNKM-347,08-03-2013,14:05:22,успешно,нет,0.0
физ. лицо,списание средств,3600.68,наличный,Брест,Приорбанк-FSYX-152,18-12-2024,17:09:30,недостаточно средств,да,319.45
юр. лицо,списание средств,704.46,наличный,Витебск,Приорбанк-XQGV-970,05-11-2012,05:38:10,неправильный ввод пин-кода,да,28.21
юр. лицо,списание средств,1673.44,наличный,Могилев,Приорбанк-BVNJ-561,27-07-2018,21:39:44,успешно,да,54.61
юр. лицо,получение средств,3015.97,наличный,Витебск,Приорбанк-CSZF-641,18-11-2009,14:55:11,успешно,нет,0.0
юр. лицо,получение средств,1708.26,безналичный,Витебск,Приорбанк-IXRF-847,28-09-2021,21:29:15,успешно,нет,0.0
физ. лицо,получение средств,876.89,наличный,Могилев,Приорбанк-EONI-343,08-11-2009,05:58:49,успешно,нет,0.0
юр. лицо,списание средств,93.74,безналичный,Брест,Приорбанк-FTHA-888,10-12-2012,00:29:16,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,3296.8,наличный,Брест,Приорбанк-BVFE-433,16-11-2000,16:32:32,неправильный ввод пин-кода,да,110.76
физ. лицо,получение средств,2957.34,безналичный,Могилев,Приорбанк-BLVA-708,29-09-2020,08:12:45,успешно,нет,0.0
юр. лицо,получение средств,821.4,наличный,Брест,Приорбанк-VNNQ-794,01-11-2015,11:03:33,успешно,нет,0.0
физ. лицо,списание средств,3041.9,безналичный,Гомель,Приорбанк-CUSK-833,30-06-2013,05:59:43,успешно,да,144.12
физ. лицо,списание средств,3550.4,безналичный,Гомель,Приорбанк-YSPS-856,06-12-2014,20:46:24,недостаточно средств,нет,0.0
физ. лицо,списание средств,256.64,безналичный,Витебск,Приорбанк-XGNM-336,05-01-2019,22:58:59,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,3175.96,безналичный,Витебск,Приорбанк-WAUY-973,09-07-2024,06:33:08,успешно,нет,0.0
юр. лицо,получение средств,4575.68,безналичный,Гомель,Приорбанк-OPWF-652,23-11-2018,00:57:41,успешно,нет,0.0
физ. лицо,получение средств,381.63,наличный,Гродно,Приорбанк-RFTW-460,10-10-2005,13:17:21,успешно,нет,0.0
юр. лицо,получение средств,596.41,наличный,Могилев,Приорбанк-TZOE-032,04-10-2023,08:08:07,успешно,нет,0.0
физ. лицо,списание средств,342.9,наличный,Гродно,Приорбанк-QMCH-205,30-12-2012,13:27:25,недостаточно средств,нет,0.0
физ. лицо,списание средств,4132.24,безналичный,Гомель,Приорбанк-OKNZ-838,18-07-2016,17:16:45,неправильный ввод пин-кода,да,170.4
юр. лицо,получение средств,4743.45,безналичный,Гродно,Приорбанк-HUWN-575,05-01-2014,01:43:28,успешно,нет,0.0
юр. лицо,получение средств,3158.24,наличный,Гродно,Приорбанк-IQBP-170,19-01-2002,20:21:11,успешно,нет,0.0
юр. лицо,списание средств,4213.35,наличный,Гомель,Приорбанк-YNBZ-602,25-05-2002,07:12:07,успешно,нет,0.0
юр. лицо,списание средств,755.47,наличный,Минск,Приорбанк-MURQ-249,03-08-2018,09:59:55,недостаточно средств,да,30.37
юр. лицо,списание средств,4924.35,безналичный,Минск,Приорбанк-UZUO-339,08-04-2013,06:46:57,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,1860.46,безналичный,Гомель,Приорбанк-TPWV-114,10-01-2006,20:22:38,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,4017.22,наличный,Брест,Приорбанк-APGC-805,13-11-2002,06:09:26,успешно,да,260.67
юр. лицо,получение средств,1287.07,безналичный,Витебск,Приорбанк-IFHS-575,04-11-2005,17:27:36,успешно,нет,0.0
юр. лицо,получение средств,57.28,наличный,Витебск,Приорбанк-EFNJ-692,06-11-2001,02:45:37,успешно,нет,0.0
физ. лицо,списание средств,4083.29,наличный,Гомель,Приорбанк-VSSP-500,07-10-2017,02:18:02,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,1164.91,безналичный,Гомель,Приорбанк-ERTD-146,28-03-2005,08:22:33,успешно,нет,0.0
юр. лицо,списание средств,1079.57,безналичный,Могилев,Приорбанк-FQQW-630,19-12-2013,21:35:39,недостаточно средств,да,79.25
юр. лицо,получение средств,4416.84,безналичный,Минск,Приорбанк-QRHY-836,26-08-2017,05:12:48,успешно,нет,0.0
физ. лицо,списание средств,4267.86,безналичный,Могилев,Приорбанк-IYRG-083,14-07-2014,06:07:43,недостаточно средств,нет,0.0
юр. лицо,получение средств,2685.72,наличный,Гродно,Приорбанк-TOPP-835,13-01-2015,15:05:09,успешно,нет,0.0
физ. лицо,получение средств,3726.06,безналичный,Гомель,Приорбанк-GQSI-297,09-07-2003,00:43:29,успешно,нет,0.0
юр. лицо,получение средств,1289.16,безналичный,Брест,Приорбанк-HKUJ-825,08-11-2022,02:21:40,успешно,нет,0.0
юр. лицо,получение средств,3281.89,наличный,Гомель,Приорбанк-QZFW-772,07-06-2007,05:07:20,успешно,нет,0.0
юр. лицо,получение средств,4932.12,безналичный,Брест,Приорбанк-DRRI-172,09-03-2005,13:45:18,успешно,нет,0.0
юр. лицо,списание средств,4889.86,безналичный,Минск,Приорбанк-KTAU-078,17-12-2015,08:08:08,неправильный ввод пин-кода,да,355.16
юр. лицо,списание средств,2474.8,наличный,Минск,Приорбанк-KNQF-929,25-09-2011,14:25:39,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,1016.72,безналичный,Могилев,Приорбанк-TSUU-552,20-04-2010,21:54:23,недостаточно средств,нет,0.0
юр. лицо,получение средств,1987.72,безналичный,Витебск,Приорбанк-ECGK-462,03-06-2019,12:44:49,успешно,нет,0.0
физ. лицо,списание средств,4629.38,наличный,Могилев,Приорбанк-CBNO-020,15-07-2016,13:13:54,недостаточно средств,да,440.45
физ. лицо,получение средств,3405.3,наличный,Могилев,Приорбанк-KPGZ-027,08-11-2014,00:24:43,успешно,нет,0.0
физ. лицо,списание средств,1975.84,наличный,Минск,Приорбанк-LKSV-963,30-06-2023,09:11:42,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,4642.56,наличный,Могилев,Приорбанк-WEMC-072,05-07-2016,10:47:08,успешно,нет,0.0
юр. лицо,получение средств,675.88,наличный,Витебск,Приорбанк-JGNJ-040,12-04-2009,19:36:44,успешно,нет,0.0
юр. лицо,списание средств,2061.65,наличный,Могилев,Приорбанк-CNII-777,03-03-2003,16:52:07,неправильный ввод пин-кода,да,189.47
физ. лицо,списание средств,2562.05,безналичный,Витебск,Приорбанк-FWOO-799,18-08-2000,17:02:55,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,139.11,безналичный,Минск,Приорбанк-QDIY-578,11-02-2018,04:43:24,недостаточно средств,да,1.6
юр. лицо,получение средств,3081.32,безналичный,Минск,Приорбанк-CGHZ-264,28-12-2020,11:04:13,успешно,нет,0.0
физ. лицо,получение средств,4820.42,наличный,Гродно,Приорбанк-VMCA-553,12-11-2017,02:02:49,успешно,нет,0.0
физ. лицо,списание средств,3461.58,безналичный,Минск,Приорбанк-PVCA-232,24-02-2015,17:10:49,недостаточно средств,нет,0.0
юр. лицо,получение средств,4660.12,безналичный,Гомель,Приорбанк-DHAE-703,16-01-2015,04:17:34,успешно,нет,0.0
юр. лицо,получение средств,4089.91,наличный,Гомель,Приорбанк-AGUV-930,12-01-2014,15:02:04,успешно,нет,0.0
физ. лицо,получение средств,214.98,наличный,Брест,Приорбанк-WPZB-606,18-02-2002,06:07:52,успешно,нет,0.0
юр. лицо,получение средств,1028.87,наличный,Гродно,Приорбанк-QCBX-059,22-02-2009,02:52:18,успешно,нет,0.0
физ. лицо,списание средств,3343.86,безналичный,Брест,Приорбанк-CKYV-658,16-05-2010,06:13:15,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,3678.97,наличный,Витебск,Приорбанк-VYCP-210,21-07-2020,10:21:52,успешно,нет,0.0
юр. лицо,списание средств,837.08,наличный,Гомель,Приорбанк-KAHO-797,02-03-2021,02:13:39,недостаточно средств,нет,0.0
физ. лицо,списание средств,3080.49,наличный,Гродно,Приорбанк-DDSV-563,04-11-2001,02:59:10,недостаточно средств,нет,0.0
физ. лицо,получение средств,3291.18,безналичный,Брест,Приорбанк-QYQL-617,12-10-2013,02:23:41,успешно,нет,0.0
юр. лицо,списание средств,1589.17,безналичный,Могилев,Приорбанк-BJFU-414,28-06-2024,11:43:10,успешно,да,122.56
физ. лицо,списание средств,456.49,безналичный,Минск,Приорбанк-BVUD-891,05-12-2015,23:35:34,успешно,да,7.68
юр. лицо,получение средств,860.46,наличный,Гродно,Приорбанк-CMMA-065,16-06-2017,07:44:34,успешно,нет,0.0
юр. лицо,получение средств,218.2,наличный,Минск,Приорбанк-MZXH-175,12-08-2022,15:36:43,успешно,нет,0.0
юр. лицо,получение средств,3560.1,наличный,Гомель,Приорбанк-VNMC-518,13-01-2020,22:55:20,успешно,нет,0.0
физ. лицо,списание средств,199.85,безналичный,Гродно,Приорбанк-QRYI-954,27-06-2013,15:35:10,неправильный ввод пин-кода,да,14.69
юр. лицо,получение средств,577.72,наличный,Брест,Приорбанк-NYID-397,18-10-2002,18:16:33,успешно,нет,0.0
юр. лицо,списание средств,2539.59,наличный,Могилев,Приорбанк-GFJJ-519,04-02-2019,18:01:02,успешно,нет,0.0
физ. лицо,получение средств,4768.6,наличный,Гомель,Приорбанк-JUFR-898,05-05-2014,22:41:06,успешно,нет,0.0
физ. лицо,получение средств,3195.57,безналичный,Гомель,Приорбанк-FUUX-965,15-04-2015,05:07:47,успешно,нет,0.0
физ. лицо,списание средств,1903.77,безналичный,Витебск,Приорбанк-UZAM-172,15-08-2012,01:02:47,недостаточно средств,нет,0.0
физ. лицо,списание средств,101.43,безналичный,Витебск,Приорбанк-RBJQ-772,04-12-2004,07:18:59,успешно,нет,0.0
юр. лицо,списание средств,4802.13,безналичный,Брест,Приорбанк-GBIT-871,19-04-2009,09:02:37,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,1223.38,наличный,Витебск,Приорбанк-JQEZ-936,18-07-2015,23:00:26,успешно,нет,0.0
юр. лицо,получение средств,2908.78,безналичный,Гомель,Приорбанк-UASN-599,05-10-2003,05:08:55,успешно,нет,0.0
физ. лицо,списание средств,3625.16,безналичный,Гродно,Приорбанк-LHLG-080,14-05-2007,16:39:34,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,387.45,наличный,Гомель,Приорбанк-SKQE-141,27-07-2012,11:35:59,успешно,нет,0.0
физ. лицо,списание средств,4967.38,безналичный,Гродно,Приорбанк-UDYP-831,31-12-2014,10:23:56,неправильный ввод пин-кода,да,461.97
физ. лицо,списание средств,3662.93,наличный,Витебск,Приорбанк-PRRV-723,08-09-2009,21:49:24,недостаточно средств,нет,0.0
физ. лицо,получение средств,555.93,безналичный,Витебск,Приорбанк-RCMZ-370,06-01-2014,15:51:34,успешно,нет,0.0
юр. лицо,списание средств,1406.08,безналичный,Витебск,Приорбанк-UOMI-303,01-03-2007,17:51:34,недостаточно средств,да,54.68
физ. лицо,получение средств,1756.3,наличный,Минск,Приорбанк-XTGP-475,07-05-2002,00:17:56,успешно,нет,0.0
юр. лицо,получение средств,2398.25,наличный,Минск,Приорбанк-ELIT-483,27-03-2014,11:44:48,успешно,нет,0.0
юр. лицо,списание средств,2318.08,наличный,Брест,Приорбанк-QGIH-415,25-06-2017,15:03:20,успешно,да,217.36
юр. лицо,списание средств,1293.7,наличный,Витебск,Приорбанк-HQLK-044,22-07-2020,04:48:43,неправильный ввод пин-кода,да,58.79
физ. лицо,списание средств,506.05,наличный,Брест,Приорбанк-HNDW-977,25-10-2014,12:33:27,недостаточно средств,нет,0.0
физ. лицо,списание средств,3383.78,наличный,Витебск,Приорбанк-FPFY-443,05-05-2012,18:03:27,неправильный ввод пин-кода,да,106.09
юр. лицо,списание средств,3017.63,безналичный,Гродно,Приорбанк-EHOC-020,11-05-2016,15:57:05,недостаточно средств,нет,0.0
юр. лицо,списание средств,4132.89,наличный,Гомель,Приорбанк-BCIN-109,05-06-2021,02:34:35,успешно,нет,0.0
